day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shed
18,50950.71317109926,6519.959633059061,118516.82129738756,0.0,30.680462082952285,42224.67242232505,27450.882262209358,98573.98814677716,2597.5676741467573,5200.424199799996,18421.4475990199,21.25
19,74934.72481101003,3537.120720011236,115678.59560733027,0.0,0.0,26470.710649519977,26329.70249834339,59361.593930730276,2485.153251430977,4670.422541072703,7977.610899194821,3.0
20,89255.95304200145,2281.148606245637,113946.4915538406,0.0,0.0,24842.61091079802,25921.934570964324,43757.984912410495,2446.561281655905,4376.716922716188,7592.605680797571,1.75
21,49325.75418896109,6434.676043285318,117322.57770509494,0.0,28.439870095180748,35989.02034295496,26731.09905185716,83687.7388050546,2523.0413098120785,5360.133733958023,9845.260678202707,0.5
22,55306.71044711543,6649.699114161269,116275.63420228707,0.0,13.884115334197,35888.86466373442,26571.81470522473,83087.64612777736,2508.0899326915805,5164.390382924888,9435.44871147454,1.0
23,58966.45868581024,6729.905387676335,118186.24435563908,0.0,11.808322970556297,36617.0619550048,27107.010109909752,84760.94001208857,2558.605110631623,5170.463623742065,9695.558880489612,1.0
24,60403.01522641505,5948.866779625155,116090.82012835506,0.0,13.400396988773174,33906.54951360786,26390.23055006374,79266.27566470882,2490.950274237833,5273.635429217062,9317.747166544757,1.5
25,58245.061907843425,6647.134438416867,118031.1435661811,0.0,13.13636106700306,35653.95565043524,27023.5840760591,84218.00471244004,2541.859957178835,5161.906207394802,10841.554795998445,0.0
26,64680.97416944931,4609.720021650394,117182.11542824331,0.0,5.094117357217734,25152.52941815245,26864.897903028428,57567.33773514424,2535.521639624869,5077.551361667223,8408.97714835504,0.25
27,37658.799228750046,7816.293423252242,117171.88920660013,0.0,16.129408177662857,45811.49986195941,6656.446044736597,71253.72578470325,2635.0240759489284,4846.901684384775,15805.569968896642,7.0
28,36565.03613077063,7322.698170928575,113566.29966467498,0.0,20.934038361791583,33586.09479938747,26274.151040592486,77881.86421386882,2471.1445615606476,5227.3236760153695,10178.761974700821,0.0
29,55256.730182759464,7060.176667561362,116970.76757701454,0.0,17.799046208607898,36092.85473796126,26794.812790510154,83821.9282505198,2529.136201093,5291.853714512025,9768.029975869267,0.75
30,46190.89860512756,7795.493201767727,115168.19605481764,0.0,23.27008687910741,35826.41054981292,26520.843714302348,82929.32300160077,2503.2818879866013,5173.097188095255,9482.98539558746,1.0
31,42903.9795004756,7888.747981142802,117798.35589629486,0.0,26.703812348464876,36576.1548294753,26985.95400646909,84680.9295421168,2547.179759727744,5639.96438544763,10801.754117113485,2.75
32,45610.75296205057,8321.23228691048,121289.59204491996,0.0,23.653329474883385,41778.6342004079,27788.74711349662,91193.65531771728,2622.955358713827,5773.648919300482,11175.974178425926,2.75
33,36628.43802800007,7525.5419216638975,118922.48368167107,0.0,36.395392268896565,26485.681552197704,27447.878611703185,59228.647050229585,2590.7452221300355,5735.424727434914,8072.986902181776,2.0
34,27681.6452839889,8524.477598000523,116814.03663703252,0.0,70.98538303642336,26739.790656323126,26947.7257632773,47316.59929077275,2543.4963552328145,5402.653388722917,7824.9568832888135,2.75
35,27565.968388586865,11521.504568028211,117134.83319381706,0.0,150.24458160546487,38069.36285124991,26938.168702479354,85725.14440556485,2542.626859349463,5429.399790212973,9885.629629705825,2.0
36,33351.61743925467,10103.731389231247,116775.7073062832,0.0,43.453721726511624,38050.51926436426,26899.940459287565,85638.36442422596,2539.0805589649185,5456.806852217741,9873.72522312882,2.0
37,30301.00099896194,9895.754596604567,117016.26813411737,0.0,47.3247291293502,44000.549623320585,26759.770234251017,92300.10111067248,2525.8308660325383,5598.111091521533,13488.311602839563,3.5
38,36363.34770646221,8886.467251301197,119913.32022812324,0.0,27.344600586096146,38581.488584538514,27527.52078501941,88806.41409804112,2598.2992180842666,5715.43854941233,12579.591011032622,3.25
39,39622.96701832639,9152.93941260074,120709.68129311937,0.0,30.779502913619815,42736.71470908582,27670.876696988606,92073.15873176848,2611.829285875653,5772.90918089757,11736.943660592471,3.0
40,42213.9900348018,6872.8050152846,122013.76598696657,0.0,31.651045041183583,27920.699542961607,28132.8013022227,62561.78824275744,2655.379640398158,5835.444271430157,8476.517984289574,2.75
41,56944.33533081171,3619.8770074382487,115625.28534224439,0.0,1.5780969204530357,26725.902306160737,26590.92882682062,47398.964423464466,2509.792350781739,4790.364288995201,7801.441590344987,3.0
42,68693.94120437326,5401.4795726544635,120263.55806231259,0.0,3.7624558684015197,40189.730663928705,27345.936629858425,88723.29162488702,2581.0917734446825,5032.773808560698,10603.448601025411,2.5
43,3208.8218164810214,58907.73948458341,128460.97253948977,0.0,341.1850078548876,93274.7749327037,3585.2476237021983,150171.77296970005,2757.0271413743067,6533.154422263641,58634.05884047699,16.0
44,8530.483556429677,42568.68181082243,126111.26680627465,0.0,348.4496801309586,92166.84822435165,3437.9086802623824,148251.1265878384,2724.7490881467606,6288.9876678300325,57833.13100926781,16.0
45,75032.80789997177,5387.433405801371,118604.91633495197,0.0,0.0,35737.41496852892,27059.224805919985,83158.58367279734,2554.0945756559404,5149.106506143833,10139.973342189667,2.25
46,72997.24932258735,5784.72118934269,118756.6816123676,0.0,0.0,38413.341224894575,27177.095222427997,86494.33792519014,2565.2153957896317,5179.078237017196,10092.327652188458,2.0
47,61926.298787869084,4250.478832786848,116412.03741800702,0.0,1.7643593609156498,25835.101020481863,26772.512981981585,57774.47727597973,2526.986653281041,4966.822069553318,7918.773386645334,2.0
48,14400.572155320411,34979.8847057149,120115.44822531988,0.0,274.2663548920401,66180.10002587094,0.0,96135.2638748575,2641.5049496612537,5853.638285618197,23401.127431082226,11.0
49,70432.35508146165,4668.961473123653,116430.96724149017,0.0,0.0,37409.483296413906,26476.24409724523,84251.04612612625,2499.0070760405133,4801.973603936838,9705.697722299417,2.0
50,125761.01633571091,5397.096476283994,119479.70523747537,0.0,4.186082893768401,56195.86104390113,26858.945541863108,106300.71197418733,2562.0703663844643,4826.1076466949935,24563.439484372455,5.0
51,76649.78001820216,5678.897834555461,119919.17932085085,0.0,0.0,37128.449772431646,27282.22289120541,85433.65911368748,2575.1345332158926,5210.3973997766425,9725.75670264672,1.25
52,63343.98795959536,6058.080904794268,117153.01469938958,0.0,2.954687644947469,34161.79822733196,26964.02965425379,81044.77461733803,2536.113765671648,5098.312955016884,10726.715873080542,0.0
53,72014.28973254074,5506.201979863003,116622.00484055103,0.0,0.0,35825.92598857868,26613.22863534914,83319.25883560062,2511.9577836495937,5067.928751056193,9822.733823649736,0.5
54,92433.66784790989,3609.4885004040702,115785.44124915052,0.0,0.0,24745.7963040964,26425.27310632285,56634.78162312236,2493.830871703865,4799.648834294111,8303.324447992421,0.25
55,98985.39777938776,2473.1617547139044,122759.50491310492,0.0,0.0,28021.814551858188,27871.574973745464,49699.503260389225,2630.566370559452,4594.096082708124,8149.588665445404,3.0
56,51247.91328615635,7115.682117163246,122142.50906396827,0.0,24.332923689554367,41816.076481602904,27782.375739631294,91225.91045722821,2622.2946499525315,5564.528465939837,11158.620288970928,2.75
57,67828.29882297605,6013.882499510793,121206.95783002746,0.0,0.025601800157750498,44992.06998111948,27384.16487305018,94407.8141684694,2584.750085578178,5182.493064422007,13685.912878224808,3.5
58,91953.23744405682,5352.447524085162,119753.66053376815,0.0,0.0,39214.683065872836,27247.180334946275,87496.13289501323,2571.789091730029,5096.4129987648885,10243.549224365957,2.25
59,8050.014643258178,26821.585595608143,124892.848347576,0.0,283.63394973157546,95396.78819093671,0.0,150771.3056293615,2665.0758466544394,5796.353441967232,73986.93061254881,13.75
60,63291.38474097989,6028.138056198489,116759.75421877032,0.0,6.704456053520845,38894.910088524215,26457.129975649335,85850.225686472,2497.264906720906,5084.546698400945,10263.786416644949,2.5
61,72606.50812656042,3610.6155548538595,117362.66984756214,0.0,5.008981547886416,26666.47207565261,26520.84371430232,59802.224834040266,2503.18656595068,4785.51964475198,8098.8388767539445,3.0
62,24486.887954650945,26645.815838343246,118793.30257159739,0.0,181.3165291354099,65406.749399383756,0.0,94992.18517546012,2608.958162853529,5730.931052099333,22995.701706959495,11.0
63,85202.5644236665,4448.989123520771,116043.85341255102,0.0,0.0,43064.43648401143,26186.346586374184,90326.63006254456,2471.5998257099427,4512.637606800737,13075.355621787392,3.5
64,3216.4854517720005,63010.958333756884,128032.89932746577,0.0,396.8107113278912,129422.98339831013,0.0,187403.8592181739,2686.802038300365,6414.298789308366,78786.36228099174,11.75
65,36822.22533172503,9097.620044794956,116097.41385156066,0.0,42.932695265713186,37713.81266334702,26664.199626271522,84887.70282370098,2516.812694810089,5603.101818435681,9755.366208138774,2.0
66,31297.872539973057,9759.465229645548,115432.64672971416,0.0,62.37076759291269,36436.80212147792,26457.12997564935,84125.78617513664,2497.268192002844,5550.733736556217,11171.747826837534,3.0
67,43638.94907937421,8443.996813164511,115806.71400604477,0.0,38.63535867916598,40998.724739965015,26479.429784177886,88232.94423839198,2499.369286661832,5523.525123166246,11217.791117336963,3.0
68,48905.68259475452,4937.889261722208,118908.86742696683,0.0,29.68405848249608,25303.482020207954,27653.882584281982,69337.19036769675,2580.759674662009,5301.50442330889,13536.031668110654,21.75
69,25657.85216390657,13695.512210652987,120340.79797416879,0.0,165.96862861976936,66755.54439710925,0.0,96935.74123163623,2670.4997774300928,5420.2003038088515,23448.030839692216,13.0
70,3753.811555027547,62964.37893710615,123657.06278092322,0.0,479.37824406903366,118586.24842309533,0.0,177732.24492421708,2607.651877746263,6213.003824898302,73673.51049488873,10.0
71,4774.791584849278,47381.582398181694,125124.5373768615,0.0,430.36743702927913,100824.83856429055,0.0,154761.12779821013,2691.2464479658497,6186.100907815095,62841.93731490196,15.25
72,14831.757914512855,28497.145344710494,116310.61996363205,0.0,225.34888856013143,63910.323130556724,10074.709532540335,121318.36682425681,2565.8469567635257,5657.296914430477,36182.996202976574,18.0
73,11451.926119166268,21683.359414532675,123972.90636412028,0.0,246.8236059108557,97361.93053099656,0.0,152959.83910454524,2642.7457696216275,5706.015483425635,75382.39016321485,13.0
74,6164.149787050199,45031.21669082349,124734.31868090045,0.0,335.54452139173134,121091.48284308238,0.0,173548.29188227173,2635.78017937874,6127.195991907718,73995.66214816603,13.25
75,15729.436804838775,25165.139510545006,122226.57385035776,0.0,195.12359403987364,64328.278460216156,0.0,123100.70728081888,2605.407679544541,5744.030677422475,53396.31896430381,11.75
76,81832.2665291456,2579.8054912681027,116131.84532486457,0.0,0.0,26586.690279810802,26444.387227918753,47153.76025132775,2495.9131271553865,4449.6196845844015,7793.441297785703,3.0
77,15257.487415257903,33114.22518008306,123571.35645428333,0.0,268.0048204184724,119015.34117875458,0.0,178383.441431322,2610.834731024972,6021.174124536127,73700.89041212229,10.0
78,16618.87755263886,22052.213080570236,125981.43328344924,0.0,329.9506368278255,104722.56707193881,0.0,158742.93307507134,2707.354209942332,5908.9705590323865,65041.199086528526,15.0
79,32324.602711067117,11385.741532135535,114112.75075941885,0.0,170.4772494378244,38908.779553033426,25839.106710715456,84869.95298804417,2438.937926233173,5475.319491690453,10347.142480428322,2.75
80,10189.87728740345,28558.470083999575,122976.87729431389,0.0,342.8753520163133,94877.47483812002,0.0,156620.22994348948,2629.4412484662644,5732.505255391364,73907.6102736613,10.0
81,9439.967443261254,41798.802838782976,124243.43711528329,0.0,302.1711002505505,122439.47637272673,0.0,182103.13258707756,2617.1309161335635,6124.86438165076,75483.61739187375,10.5
82,10085.837990888387,29832.192415026573,123833.88053212041,0.0,183.05992668387455,62650.16718052574,0.0,127604.92555993031,2647.6467469589347,5845.877501841505,53477.82163677503,13.0
83,80507.48523522775,2756.355531687276,116334.43633530613,0.0,0.0,26672.219256566234,26530.40077510027,47305.69006104568,2504.053326984067,4632.157354333936,7640.987789771152,3.0
84,1769.170024264212,65308.419313119644,121088.82318313801,0.0,409.1999543723885,118687.17063957099,0.0,169629.07092061435,2544.701956727552,6094.798804711229,72132.12602859919,13.0
85,1437.87899852026,76730.60616627506,124333.91357309317,0.0,473.8380938314675,123710.69967317225,0.0,182246.13763702966,2598.21474647029,6401.890685536329,75543.62734416695,11.0
86,34970.89568660084,9388.915727763744,113252.12461109221,0.0,49.30075079438646,40152.356232220016,25988.83399654995,86496.16468717394,2453.065569689741,5433.47220609403,10873.179285015882,3.0
87,204.44290627087392,128521.53241596025,125734.24006798162,0.0,684.0568934712132,99572.53510669022,0.0,157283.97928358443,2797.2359783439874,6544.830813666405,76756.12601902847,12.25
88,195.28152506786407,118511.8311216674,124750.26045296428,0.0,750.2628358073191,125414.88773917599,0.0,181580.50892388716,2700.808541251358,6575.188059266143,75926.09534365594,11.75
89,2916.3615889331577,50155.93345281622,124410.61521592659,0.0,460.6367391633601,65454.971174122635,0.0,120216.26015088134,2636.8292018894663,6038.436876788545,52719.32369003225,11.0
90,6511.494641798729,50393.135847748075,120595.93462737103,0.0,427.5874332333928,64273.966748546074,0.0,93411.27800850793,2571.9636283269183,5941.0393459801235,22467.98641206485,11.25
91,666.8848329489674,89095.58836594589,124018.52887533278,0.0,492.78506276682526,124535.03785268229,0.0,179406.292857311,2591.59316337271,6345.124265377965,75314.01111679117,12.0
92,910.3192641414842,84473.26847280975,121671.95311164767,0.0,458.4640809322905,121785.80149964672,0.0,174666.7735772382,2543.553031559062,6247.576869282093,73623.6671616564,12.25
93,874.6057504106907,76258.40290132741,122340.55853757661,0.0,435.7776068009957,124346.17041727617,0.0,183717.2758587318,2567.840268571188,6232.822162673962,76536.40780725372,12.0
94,2420.1491070773727,42260.372860915755,120052.27751237321,0.0,412.8003805255047,97801.71631958679,0.0,159640.50921923365,2551.4017702911856,5755.980290185301,76159.77637998885,12.0
95,5389.011500122685,51821.06876860667,120213.35468640615,0.0,738.7892213940348,123413.97130746652,0.0,182077.81034972923,2550.2365764174865,5722.555547434488,75812.55909164558,12.0
96,1302.160079836473,77926.92702052594,121721.08472176305,0.0,573.0524557675179,71978.48158059809,0.0,153849.50479763997,2583.0720586752777,5970.137928418013,70895.86664037447,12.0
97,1341.5418471658795,74066.68815255967,121672.28983538345,0.0,433.0245650776256,72769.46682827499,0.0,154443.77753706317,2610.1126542002385,6111.119363623901,68119.35535028462,12.0
98,875.3194619664553,86774.50408983983,120467.03581536221,0.0,525.4020169078125,121185.14709259212,0.0,182055.52436168675,2534.113645415778,6200.464981230683,76949.6235925453,11.0
99,1002.2546882297856,71020.7822811636,121288.2017438529,0.0,515.121536600002,122823.64616475785,0.0,184530.18457704736,2568.620368834145,6025.489749207902,77991.0913942149,11.0
100,2602.24539987492,59444.386731312436,122256.34475918578,0.0,427.3138026664025,123679.01060587389,0.0,185718.34066970137,2584.8499674705918,6160.250136900255,78465.14485660786,11.0
