day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_equipment,refrigeration,pumps,water_systems,time_of_shift,date
152,20.716036455560225,12733.51742874846,11654.897561758255,4.079276457512233e-16,77.62424222612971,15009.93874745277,283.7523699756824,788.6999377286626,6281.021291952267,12.75,2018-06-02
153,73.99629218040425,10478.002862548674,11262.36435055054,4.456977777917153e-16,72.93160039894647,11627.733018906378,271.31719554856124,756.079138396176,2766.458529194018,12.0,2018-06-03
154,17.316386213767693,8837.460725521318,11468.559603626676,4.1942313675650535e-16,55.25984912098123,21864.350077710704,237.30980983985916,758.4882268410444,8753.99494607672,11.75,2018-06-04
155,1888.4164860627534,1096.9913047808097,10064.29641295108,5.492383255278797e-16,9.387509632514607,9309.679425910352,22.40473580428999,631.7441330724263,980.836997331995,2.0,2018-06-05
156,216.27834313139653,5909.864545654359,11352.238290154983,3.7573153628283733e-16,40.63215215335761,21315.30840440297,236.2783387019926,741.1427250971686,8659.374173422737,11.0,2018-06-06
157,95.07721023953425,5891.229313311567,11303.439630534442,3.7226885859095533e-16,39.033526164388896,19024.66218538735,236.24044017622012,728.8378481095293,8717.510691790547,11.75,2018-06-07
158,1671.5200162379283,1165.2886140431117,10065.748841942057,4.963358867479137e-16,10.925227232161946,9338.635278025205,14.00838969185815,632.8143907649343,996.7977674250535,1.75,2018-06-08
159,83.99571721521477,5987.241430057438,11245.445715894364,3.5195674818430143e-16,48.21011516816624,13941.149143980507,234.40941961564215,711.7432813486415,5981.225095298043,11.75,2018-06-09
160,98.95761556700964,5586.527621048387,11261.046796990111,3.519282035084429e-16,37.104981078578575,11457.49233846529,236.6667263660227,723.0862283888523,2737.3459517621645,12.5,2018-06-10
161,20.279249407283782,13074.028195533307,11725.412078192416,4.882772880522679e-16,97.42311670313761,20882.056405499556,264.770581759708,801.6035712301093,8676.58991264826,14.0,2018-06-11
162,16.53058641637946,14678.448030289415,11636.998459205788,4.648201052052309e-16,100.89967864714086,21468.60544219883,267.4135241100911,802.0736351592539,8756.180082452554,13.25,2018-06-12
163,14.600058667290805,8404.55834016895,9118.006952836746,3.7184441033838306e-16,47.25995639155289,18155.977550323183,188.54829534792987,637.7984639830602,7522.518260725022,11.0,2018-06-13
164,8.31537668786514,7766.2450894284475,10339.984914226043,4.150193418530109e-16,43.20202396244709,18035.13717881834,215.3442704940791,685.630712201231,8318.898764332382,12.5,2018-06-14
165,329.1874771822471,634.7321403745257,3971.4303868830707,3.6974180902022143e-16,7.05329892920487,4871.940088982817,16.84144912954453,277.58662858806593,656.2808573344645,22.0,2018-06-15
166,94.10773913958435,6781.8732259111075,11028.392321006524,4.0395291156557104e-16,42.31590373080616,17618.65270843051,232.19802355052332,712.0974840976031,8215.944011150787,11.0,2018-06-16
167,21.857336128427075,8150.739184795818,11663.732542836275,3.862617250119233e-16,47.824828489048784,19273.02887621535,247.3942911611132,758.4197612291194,8545.411875466445,12.25,2018-06-17
168,6.919691016409746,10317.5022096908,11347.572353611316,5.171426147791659e-16,79.12832776524824,22060.426957326898,235.14784620164616,751.8658812048336,8827.847547498517,12.75,2018-06-18
169,2047.5677473183155,1027.2787094593402,9365.070046066203,4.908682367155562e-16,11.53336792987899,9435.589479255254,4.958603743886757,591.7534372631153,989.7786166939795,4.25,2018-06-19
170,463.7005943201628,4291.478236450243,10808.148598234397,4.493987535061822e-16,34.58809971376137,21026.308292658323,227.13595085963374,687.3530312882071,8667.233755047297,11.0,2018-06-20
171,14.373513392702044,7814.269023946833,11355.4675643169,4.688253392475338e-16,48.551247932063156,19324.992369516756,237.10547558975074,736.8226021838698,8913.738321986357,13.25,2018-06-21
172,15.66956054932222,9439.683405391186,10030.355876581038,4.471947863197907e-16,58.54572335056561,19826.222317029482,207.5550083570108,685.1106078766863,8065.445180911425,11.25,2018-06-22
173,9.349845853203659,17496.692743065494,11539.902604687095,3.9303196343347473e-16,80.81086392363731,18646.56788153921,293.3094556171852,788.5528852817977,8633.851649129394,11.5,2018-06-23
174,15.32725781280032,12035.343358852468,11055.184436424144,3.571187925532256e-16,73.30232604388117,17982.032780080757,253.62686100427206,738.8119538185215,8110.06809499705,11.5,2018-06-24
175,10.807397079766936,9679.343675873075,11009.8215775462,4.359526320829326e-16,72.9567115662099,21593.63025914883,228.10218205727736,730.2710618317199,8782.37341836947,12.0,2018-06-25
176,30.273711133235246,8900.330982277535,11157.686069924664,4.717521680006047e-16,54.40545937463604,21488.341662670664,231.42212180815753,742.6892630032147,8864.217063267792,11.0,2018-06-26
177,55.17156044306117,6927.412597277849,10060.809356929018,3.8858358096367543e-16,49.45206938787406,19999.146921445645,209.92781476189882,681.9057228304737,8279.845485748172,11.25,2018-06-27
178,20.753066783698973,8163.142233460491,11189.124344630158,3.9767957964382157e-16,45.32871963788427,19327.68589101773,232.95803273911946,730.6290774145649,8972.812880651138,11.75,2018-06-28
179,25.651318158433632,9744.382376957523,10999.464764135639,3.9403957983215664e-16,70.87977073916518,20951.18791884973,227.89157420059786,735.1009809580736,8597.839798356545,10.75,2018-06-29
180,0.36012164171415706,14812.931010774333,10319.290695084097,4.333031490337861e-16,66.98616013037649,16577.69622637624,252.86336263863555,706.6003270189526,7166.671614915124,13.5,2018-06-30
181,18.231392102708387,7810.32244694155,10752.602430857522,4.916080705394988e-16,66.16163058555938,17692.549421179418,228.74135590806776,701.9128278412664,7413.794203382005,13.5,2018-07-01
182,14.410820696824256,6808.659000337036,8685.579746327301,4.0093877239642043e-16,54.48247865900257,17660.583650944896,180.419100745603,594.1006471096804,7219.031615099332,12.25,2018-07-02
183,4.498247860070719,10903.366209388527,10717.755509126999,4.684762036346685e-16,82.15837918889125,20750.67259664583,221.5409145866143,731.2933088426273,8360.563470948888,13.0,2018-07-03
184,10.741375427826851,10338.485432669242,11253.840118761573,3.9136919809900914e-16,77.33668457188874,22012.047421237785,232.85655108558547,756.1615139950425,9014.353623674733,12.0,2018-07-04
185,228.6697743043984,2524.8411154608248,11241.61122174698,6.316644294288235e-16,37.67887487257778,11278.827579249464,240.28537564349216,711.4492198499223,1588.067166136093,22.5,2018-07-05
186,103.98275079994208,3478.5502825115045,11055.143614599212,6.155115084126414e-16,47.77951045905622,11795.749497867666,234.86360618064631,708.9518983955811,1558.8749608076039,22.25,2018-07-06
187,360.5973494459701,2259.7263821703855,10995.476617931232,5.385357041109423e-16,33.55688393283711,10125.808772760376,235.4229631863243,696.9649244432637,1384.6563160239118,22.5,2018-07-07
188,197.81957110142946,2506.8187029954406,10614.780822694462,5.348043466406454e-16,31.630106211029794,10363.082301584936,67.58788537379891,676.8708929740828,1351.5359806020356,21.75,2018-07-08
189,42.862226221602725,5767.669675872544,9694.5859891066,5.601789289515003e-16,52.829790738322004,12039.182820397213,34.23262769777866,652.5651796223702,1867.627571597674,20.5,2018-07-09
190,14.436303193933965,5583.552495846009,6169.624008442292,3.990130755958651e-16,46.82489908510438,9235.379976723643,40.661337627363864,460.76045199687553,3037.8567205292,18.5,2018-07-10
191,418.6079023648509,2292.779596794951,10741.70115711316,7.761559625220106e-16,37.29630221273563,11461.569633088342,2.2406959621144966,682.3031468717185,1502.5878805248733,22.25,2018-07-11
192,42.489428962192896,585.3147469337488,2445.1563675445027,3.1908628870578346e-16,8.98856925566992,2718.4943606444813,7.667833926745091,167.54868983224486,376.15419636091343,22.25,2018-07-12
193,3.570835134009465,13313.419716845601,11450.895236365102,6.356295438873181e-16,87.4226579633874,22006.017173418477,259.57850804828405,768.927617078684,8842.740772780453,13.25,2018-07-13
194,723.5433002030771,1676.815387396695,10690.446317243162,5.771156509456569e-16,34.13033583548683,10110.452889597678,36.992109777887826,672.7276000053099,1346.240881114647,22.25,2018-07-14
195,222.97463010793248,5813.104566043773,11149.529373023106,3.8698431214931045e-16,51.29934394602789,18399.34096124095,239.0254449000796,703.3527360819907,8111.780881291917,11.5,2018-07-15
196,679.8911918177844,1818.8173326432404,10559.050997165297,4.525193752285705e-16,27.09343357944092,11088.478305432593,28.62252985205877,667.9978331256907,1459.9495668138322,22.5,2018-07-16
197,10.105234717312793,9709.93523018851,11303.486955628741,3.8612081971036346e-16,86.5379967655702,21921.245165777647,234.788962579579,746.0880945707336,8760.989169644214,12.75,2018-07-17
198,7.063863954031152,10430.661498790332,11070.321848914225,5.358989964742953e-16,86.0338261992351,21602.74502802241,229.48575587039807,737.2666594601695,8559.452999138755,12.5,2018-07-18
199,292.405873495811,2112.2096029164804,9435.95615330961,6.371467827545437e-16,30.207139258265737,10296.264592643334,35.63217871592471,595.5522808643367,1485.2517081786498,21.5,2018-07-19
200,160.07323875365998,2203.2034834789115,8761.348063181396,6.093206956370303e-16,35.76814038635799,9411.129735687558,186.74008706018634,561.1640189517171,1235.1840318821369,22.25,2018-07-20
201,305.3867653500231,2118.5802616998126,10755.631052721561,5.602662252080855e-16,43.086816950957925,9763.409385875275,15.922140256503651,679.1759987664732,1318.7865221777035,22.75,2018-07-21
202,249.03600425009137,2082.3435222187454,10641.041299396682,5.584368508030163e-16,34.44827624015457,9544.148369125573,26.958090321916266,668.6629774639788,1182.4223113481712,22.75,2018-07-22
203,40.653154396838666,7172.627509663898,10742.68354857961,5.741224837361564e-16,68.78885011832615,14169.588578863692,148.2149567752144,714.8419983659771,4181.6688589872765,19.25,2018-07-23
204,410.46264164560836,2171.30209532597,10557.481016156109,6.665749806413739e-16,37.28794217623099,11088.478745790368,7.540351283854887,676.0333811008181,1382.0201590048357,22.5,2018-07-24
205,15.765574829589337,1450.8811841708243,2514.8522726425135,2.5548889925361545e-16,14.442488084984857,4491.005101546412,-7.74198115504987e-06,233.00649050608803,754.311262229131,19.75,2018-07-25
206,622.7083019770597,1421.2280733350963,9124.612381193401,5.950628430617246e-16,28.373688207679166,9609.044357632343,-4.106319992047247e-06,582.615146823455,1358.2506332523435,22.25,2018-07-26
207,597.0599553200869,777.6371187660345,5541.039339751867,4.675020781535726e-16,9.802641216933425,5828.908094197871,0.011551834707206126,358.4146426694695,767.191408051239,22.75,2018-07-27
208,1269.7325411094794,1171.8641612955319,10445.041951771242,5.682951460847057e-16,12.433370989213225,9414.02441406265,0.7979058727150141,646.4755796432338,1250.6938988784646,22.75,2018-07-28
209,139.27134744422244,6400.310651089088,11159.851083250096,4.955092218277833e-16,48.23554272536813,18475.946796103774,237.66378102269402,715.0420122615834,8159.173371818116,12.0,2018-07-29
210,932.45258834072,1609.418393777664,10704.615807507025,6.959465559055244e-16,20.007075642851742,11235.42148297015,-1.298456583413099e-06,672.2191990851537,1421.423075623502,22.5,2018-07-30
211,41.876084447110344,8491.033215007858,12106.811688313233,6.434502911337372e-16,57.14074627030244,23757.689934454553,251.58018620870774,797.4018128696523,9695.78141576369,12.25,2018-07-31
212,1369.8211151944395,1618.377577514739,10519.177329064067,6.784201396347947e-16,16.287553900321598,10097.142920321989,-4.351817708823091e-06,662.4554480471922,1250.6668689340004,23.75,2018-08-01
213,370.4377353979025,2364.3178392839914,10598.389203415552,5.775547999152886e-16,32.59828441073587,12176.141048274882,237.9184705256005,668.0678108969645,1880.0042570443343,20.75,2018-08-02
214,185.87731229948525,2520.73415795949,10788.621779064524,7.261942978023659e-16,37.4828613367894,11291.93561948408,230.33673801386013,690.7578346580423,1477.0254013462484,22.5,2018-08-03
215,2.8141263564777654,4501.928925591645,4829.174595404481,3.1669522158109254e-16,31.478693444130386,9257.31781925616,101.82089057130348,373.91526454737,4101.920258098128,12.75,2018-08-04
216,16.710289390488256,9186.709638719738,11132.919779629114,6.024746863179362e-16,71.34885429933212,17576.77748828538,236.45255805186275,723.1680227608954,7321.941082745871,14.0,2018-08-05
217,524.8496556940642,1631.9959568382121,8897.988245099605,6.27787754676487e-16,20.38776772301228,9862.708323006049,201.28215549971125,569.3797034708373,1358.7418409075028,22.0,2018-08-06
218,63.26595817793857,116.69702407937436,731.703226550712,2.0901083916499398e-16,1.4724023867895426,1865.593217810912,4.864842975651478,106.1792595372595,232.0454348774567,22.0,2018-08-07
219,0.7300001834507993,5.117983194813888,19.834371178533605,2.044870513894287e-16,0.06562788591813225,2204.474006382706,0.3225433806163297,115.43078953125344,318.0786770594817,20.5,2018-08-08
220,286.8274124170947,1378.8365952802899,7172.071530783844,5.479763936085865e-16,20.664730254816646,7858.095089784669,0.9707125125200122,470.2278275183178,1147.3787851193295,22.0,2018-08-09
221,0.464915830515682,449.62176487471373,383.93545028057787,1.509407472941644e-16,3.4503790373911465,2726.222694174968,8.563883471459853,103.37699010793445,1062.6842825971999,14.5,2018-08-10
222,6.660129036805854,290.24067124607205,785.6931541817845,1.9771551671046396e-16,3.027202269467594,2758.857580415521,-2.171809624655907e-07,161.66065614720858,465.1705313875922,20.25,2018-08-11
223,0.07286251956456961,119.20432722302743,113.09785894999213,1.674420651950721e-16,0.7686412108316227,2081.487081432591,-2.9828193663661295e-07,85.20257788452045,914.9151047832853,12.25,2018-08-12
224,4.235658795674639,1963.4879659296087,2392.142258818468,2.299556886017766e-16,15.183341112651746,5103.812739122722,49.709135949003354,184.55280088307617,2061.9618611012784,14.0,2018-08-13
225,387.9309643580825,2220.6621494335773,10433.017572936316,7.090615986092205e-16,36.923766580927094,11124.350045993784,3.4463871431706554,651.9361658193911,1413.9545770774894,22.25,2018-08-14
226,352.2251362339883,2246.511036049824,10764.426365388908,7.742507392070677e-16,42.80977083954801,10911.475821938866,39.136392260635574,677.1361321378647,1387.169289466528,22.75,2018-08-15
227,387.3765508524712,2000.4829976631443,10723.981959512757,7.229467837957451e-16,35.03700022202701,10758.266558474006,122.46799928065013,668.730199337858,1497.3915187048678,22.5,2018-08-16
228,683.8749231744789,1834.7188053857024,10607.379111601416,6.609491505640025e-16,33.166239296659235,10852.81432415109,48.33615440661845,674.7584737878843,1841.749761900362,22.75,2018-08-17
229,19.02421251127386,11655.823312231616,11358.298767738012,5.348641931785018e-16,72.85129374224091,15023.455206361752,262.57650510707055,761.9299654485723,6023.744773130595,14.0,2018-08-18
230,92.44480952176967,6707.2641227709655,11034.899661686602,5.970800896002643e-16,69.88634452255697,11632.21104248195,240.1160007334822,718.9470364910699,2739.097982948623,13.75,2018-08-19
231,432.1391914310524,641.1434153370874,4014.851249424843,3.6118759728601314e-16,6.402030135508034,4601.473877620073,5.761212935340154e-08,304.213377500037,692.1213730201757,23.75,2018-08-20
232,205.02891036018332,2011.698589533623,7577.8009158726045,4.638485155897601e-16,30.709906455822065,9612.580915997833,169.03683016521245,499.35714629636504,2040.1510729955755,20.75,2018-08-21
233,251.97914289666986,2702.2735165557265,10086.503397659499,6.473436296310765e-16,37.40984109885536,12016.755080272129,226.3818953505811,644.3199031008038,2224.823514097065,21.0,2018-08-22
234,40.50224731738644,2550.960072251231,5316.569720760287,3.3078531207215715e-16,22.996132349427334,10354.709084732245,111.82041631937713,393.0472621972824,4657.520401366231,11.0,2018-08-23
235,363.8975290436759,1624.991244145608,7522.474407391789,4.540151683511483e-16,25.459944158678105,9480.359184566374,96.23002429949379,496.52132386773883,1986.6066508069398,20.75,2018-08-24
236,464.1648370736022,315.8411927439269,3236.387997266199,3.129547055188096e-16,3.168230644576441,3283.313845566083,33.02968556501429,269.82346797552754,599.9515785265262,22.75,2018-08-25
237,85.02528278947587,7336.582794732893,11053.956739232413,4.476766090405598e-16,66.91448749556025,11636.175713258734,240.13510307250434,726.522248445075,2712.580068701014,14.0,2018-08-26
238,762.6791073114294,576.6634894868345,5223.154009578267,5.055679259824007e-16,6.548683651463601,2732.487036894453,6.6201171383297535,320.2869219596498,480.05029930052154,0.5,2018-08-27
239,18.830935384066724,3507.850208958839,5129.030467307579,3.263159151383917e-16,33.05628899749954,11164.59540736239,106.90232181436572,373.73051269026865,4461.84580464774,12.25,2018-08-28
240,9.731937045508996,7737.039588352665,5962.206871702549,3.378688569631131e-16,54.962080974925016,11698.21346980599,135.25604813059226,456.1359144772365,4771.983862228638,14.0,2018-08-29
241,139.52788581021082,1115.6578580324574,5494.435217160618,3.7086490745923436e-16,18.608955865176448,6538.473307600261,22.396000574944615,395.0393675655991,1158.3725048035803,22.25,2018-08-30
242,18.57228735354379,9763.417418030978,11672.8117993545,5.525034671994472e-16,72.10221500857376,22420.14506983216,241.68995201604218,781.0584634869022,8864.094202279115,12.25,2018-08-31
243,30.938590140612114,8657.333179928548,11439.427583106459,4.59848077452498e-16,65.75290961100123,15097.994627470554,239.9475593730918,738.935125703489,6086.750782161523,14.0,2018-09-01
244,70.0724776640404,6640.474219668912,8865.383857421724,4.059382654406601e-16,58.10227100248254,9657.161812105507,192.06317468865814,609.6997865307549,2262.4714439608815,13.5,2018-09-02
245,23.318389000804107,5229.970303923211,7260.721161975139,3.5483011667947877e-16,46.57171451460835,15277.88427191811,150.93328733029477,528.3003509600338,6054.701267890409,11.75,2018-09-03
246,6.086303450796805,4095.221113480515,3795.2656179653554,2.6453849660003906e-16,30.942456736769987,9132.56413974689,81.47849809162618,334.20874972031265,3741.0352316845506,13.5,2018-09-04
247,14.365526797739072,3718.7375595690073,4754.36610735827,2.869054135643284e-16,35.69629087184444,11030.852761973692,99.07733403959438,383.0339698718862,4459.794522288481,12.75,2018-09-05
248,149.80611831204487,2746.061529452469,7162.736348264697,4.213638611492661e-16,28.859990880789088,12992.934789826817,62.99989065250188,472.66642694770104,5894.1804401835925,11.75,2018-09-06
249,1.799028874116677,1141.459584896223,958.5208533723875,1.785427929767173e-16,8.334024741939936,2795.095003068768,21.508082516079565,109.28174088561511,1142.9189218625957,14.5,2018-09-07
250,38.06828087189187,9438.197901774962,11583.674050635924,5.139672966073084e-16,78.53972171974236,15043.438628381275,242.055441016724,757.9823204370166,6250.004634638909,12.5,2018-09-08
251,69.22975459422494,9620.25906130575,10599.787428211403,5.550465425531241e-16,67.51425918485029,11184.434991946915,249.79105339331136,713.8434558935146,2695.5317395177035,13.0,2018-09-09
252,6.246003909149308,7825.790459973008,8017.840796153602,4.265155680829455e-16,59.583136881910335,16386.944553846344,165.08963345921663,576.9317582390413,6515.243622878369,11.75,2018-09-10
253,19.424668493908182,11920.72930686117,10577.384358840178,5.044477887096047e-16,79.66475224731565,19156.09083582436,218.85675222209986,735.6775207723903,7934.364336348535,14.0,2018-09-11
254,20.72029763347806,9564.264088931157,10532.213784576288,5.488900522200063e-16,71.63633472729528,19576.022029322135,218.35680119983505,727.5651772809183,8007.3639174075615,13.5,2018-09-12
255,418.5527246086581,828.4477729507129,5181.530144907092,3.834344687641203e-16,7.684880909715148,5672.948178699617,8.985605186006724,381.61582146464184,915.339513382784,23.5,2018-09-13
256,13.527259102337357,5470.167856751365,5861.2828740112245,3.3381443349807385e-16,34.297734871983124,11587.41824396215,121.31242918639839,429.664646998551,4783.441930508672,13.75,2018-09-14
257,90.30294090176376,6395.5262417102995,11092.116024046578,4.861726247457644e-16,47.115450810753416,14404.512880806187,232.30336468769758,725.0975200663929,5996.153894144165,12.25,2018-09-15
258,2766.69183524718,679.1925890884542,9748.860810531034,5.837530684668935e-16,5.193777181113256,4918.89376558706,5.178167181277298,586.758518684759,777.689086477891,2.75,2018-09-16
259,1392.7553515081338,1196.426939214344,9904.413954877748,6.078780259270883e-16,16.240545401401985,9681.739677998776,2.2204969118850393,593.698189719476,1159.0422842068647,3.75,2018-09-17
260,29.000675606939847,10470.010912295635,11207.217084416334,5.9054177572081e-16,77.36310128246006,20093.653015315715,231.8402900165041,749.7115063896243,8364.833368990578,14.0,2018-09-18
261,11.36952856664992,7721.772348775549,6136.56543685689,3.1927230172192883e-16,57.629858431765975,11973.018634724256,139.49228728900104,476.00224148457033,4891.07601848535,14.5,2018-09-19
262,15.687030610545907,17610.79990852369,11508.522742338037,5.416304193593266e-16,60.71295446163106,17787.030386660143,288.6006646691635,800.8440970775792,8492.563906379832,14.0,2018-09-20
263,17.538704966112505,8715.728978714518,8014.936127529453,4.0233796677713176e-16,72.57802885342393,15022.296399321809,165.26194789937617,575.0408265350728,6265.858292802486,14.0,2018-09-21
264,90.04198908887874,6394.104587754365,11405.73005091184,5.001040388843548e-16,50.46466420246747,14888.276623217542,239.40271322059283,724.1905253548957,6238.50553997153,12.75,2018-09-22
265,101.74156213797491,7694.228465108816,10735.161347716838,4.709068846475471e-16,62.636765204747775,11373.55716220169,231.95253187511793,711.061185669065,2659.2413146435506,12.75,2018-09-23
266,23.146699497031587,11773.690913938239,11847.43282737806,5.03495944140476e-16,84.88820443269509,22556.576013658676,243.97200345540122,798.8890550315756,8890.03153884443,12.25,2018-09-24
267,30.23263467191191,11608.213083078163,11792.020947401548,5.375612583052382e-16,99.39181439421229,20002.196667638695,243.73438389674766,803.0338913726303,7961.714119822847,15.0,2018-09-25
268,18.757389579310512,9470.767872963079,8664.290286826981,4.017533152758421e-16,75.15000392552027,16377.747470267499,179.63693644716705,615.2043296593557,6816.9291564479145,13.75,2018-09-26
269,72.64039274535867,5945.067949617664,10273.159981946363,5.356913686709396e-16,43.36708134032687,17591.30145304064,214.90750070997365,676.1005233699384,8138.671920885383,12.5,2018-09-27
270,1632.281453582425,1236.1199749095929,10116.543431434331,6.924526923859837e-16,15.263918420919952,9393.918913864074,-7.775372878938924e-06,632.650702838367,1061.7391058042133,1.25,2018-09-28
271,41.58069683328661,5506.9296822603665,8936.14120908613,3.775043783894231e-16,47.922209611198646,12150.902787087181,187.76229545397317,586.9242807219479,5069.830863476573,12.75,2018-09-29
272,55.33860509164008,3747.9503629656324,5910.980433823569,4.30615847846214e-16,39.416807527783504,5893.872139621612,130.0874301713747,393.85133784829947,1363.0764288723083,16.75,2018-09-30
273,25.789011727401963,356.93553140298195,1480.6701712226181,2.81487597841838e-16,6.209542915934441,1963.8215368596598,31.584443282218313,114.96656973258395,327.7313834237655,22.5,2018-10-01
274,24.92343027364023,14920.440783584649,12151.869749187194,5.747531908051623e-16,87.92193130984461,21380.391262568763,281.56023881637236,824.7002101477206,8736.767511755119,14.5,2018-10-02
275,7.180458056440251,5308.536445296679,3831.3641165840586,3.0027998202297667e-16,32.59581701466599,7614.4010870533275,88.17842317735962,298.10627732643496,3156.9089379607863,14.25,2018-10-03
276,5.828648338499434,2535.6696982478124,2617.070631290543,2.2766409937225465e-16,18.481416707326765,5098.9090690774265,54.4780132863433,218.89623833297463,2447.074925818205,14.25,2018-10-04
277,1106.4189851755857,1662.212302226936,10350.948401396048,7.15021170245509e-16,15.725262705951884,9915.56450412712,5.661078131424802e-07,657.6901104545889,1517.98547375829,23.75,2018-10-05
278,37.40591618351766,11940.88452899624,11442.280967857512,4.973010219655171e-16,78.1385375564537,13526.342348934444,265.9734887584301,755.8316099214745,5709.625420550891,16.75,2018-10-06
279,71.29204857297097,14463.558688585228,11050.878897023294,4.693437340816099e-16,58.2245112998305,11475.405849667239,287.10192914808437,772.7175575886898,2578.041860826483,14.5,2018-10-07
280,18.25861367201199,19490.04506157664,11947.136114807592,5.007622008276184e-16,115.80139673553664,20374.41643391374,284.0669660289666,842.5792173310148,8233.939028332816,14.75,2018-10-08
281,26.113851420960362,13071.87984291047,11674.070799816474,5.365601611308648e-16,105.74332928081067,20400.02234177222,240.7452716944345,800.0716171690556,8471.30482017495,14.5,2018-10-09
282,27.3672661300797,11705.282040105078,11847.948274151946,6.025605695311884e-16,75.17302333386527,21383.857412343667,244.52561991645783,800.085599380666,8940.5711889136,13.75,2018-10-10
283,465.75800441812424,786.2285821719988,5343.344022124289,4.1344118905767133e-16,4.566189216337034,5714.2367947133525,1.6312713984234505e-07,389.5153491868631,899.4538162320366,23.75,2018-10-11
284,16.59762700413198,13654.525388936323,9817.805395893378,4.444819564208153e-16,71.82062406147644,16472.07851047993,235.06644322265063,709.8045041590469,6585.409984486537,15.5,2018-10-12
285,75.43055085965773,7212.589545763735,10926.859997988404,5.309772364027587e-16,50.45990750069852,12603.488261373283,233.05088072258704,704.805030619901,5297.680858579557,17.25,2018-10-13
286,95.84816789584386,9451.242676036842,11523.135874395688,4.569254461744203e-16,70.14173195387308,11970.238597934556,249.32995114315784,768.3965954668216,2771.655084868436,14.5,2018-10-14
287,20.223388498533847,15401.67194941666,11802.070291329876,4.911265199386189e-16,49.62946367122826,20655.64294949403,272.9804787475446,814.8970563102636,8541.930933287776,14.25,2018-10-15
288,21.781987156257333,14704.883518426072,12004.965986667385,5.849867953081155e-16,85.7531069869049,20518.478194528165,271.8695078619897,846.2595129861326,8357.855653734861,14.75,2018-10-16
289,29.490206970496196,11990.677034528246,11611.045407557816,5.932076057774504e-16,98.3328196357909,19558.59592674495,239.4277642316867,793.1286695014595,7975.343662039839,15.0,2018-10-17
290,38.66669694885657,10360.049621800274,11810.463222262395,5.778438047497083e-16,69.06003399494053,18202.556855995575,245.6991506148742,771.9064379108171,8736.718669829736,14.25,2018-10-18
291,27.302189650027724,12670.811811535146,11583.327699565742,4.960283102439965e-16,91.17535980158766,21402.41206545297,259.7210052896466,780.2443785735245,8822.719893764428,13.25,2018-10-19
292,42.895147874490014,10199.480240868279,11822.76704111169,5.224491474088474e-16,83.97010567204093,15569.528650435097,247.92155616674845,771.1286826423211,6342.5973286414555,14.5,2018-10-20
293,223.6602601059653,5885.643659051844,11259.311292802731,4.664299532536011e-16,44.17956136010711,11822.348503185634,244.58591053374448,728.5074738489694,2713.27361725387,14.25,2018-10-21
294,65.94499209557725,8281.206035178135,11570.875292985556,4.633961209648296e-16,46.98824477560429,20818.132636696875,240.33617624850154,761.3877952821009,8741.58642099388,14.0,2018-10-22
295,2122.651418498168,1150.4275867064555,10734.185207337168,6.339999112412758e-16,11.836383989079486,10162.385838982107,9.876683498360284,675.1509189621265,1121.6985906855564,3.0,2018-10-23
296,462.36030657123183,2341.7125205535585,10781.458905983403,6.00979558863222e-16,37.578218002414175,12873.241262959944,54.37706202368763,684.1338574850396,2554.7206786307747,21.0,2018-10-24
297,851.8253697626566,1483.4308750644261,10711.51062671046,5.607592728281344e-16,20.20968975804288,10494.112523125958,82.94173089706446,665.3824764343092,1841.5970783963717,22.75,2018-10-25
298,23.161202227251977,11891.571633819596,11616.632894185854,5.057852405589657e-16,90.3593854013935,21280.184629736414,240.46228311722973,779.8719816491129,8923.768668063556,13.5,2018-10-26
299,39.63276748549703,10807.573002424782,11792.07927962883,4.797514790578118e-16,74.71931728631756,15616.14511665696,250.3820818738199,767.4959199980011,6346.69979038096,14.5,2018-10-27
300,104.8154500678537,8656.81730601991,11063.018368085579,4.62779986833003e-16,67.59433589034005,11658.47213679918,239.84346032485297,724.5620629681106,2819.1247921743225,13.25,2018-10-28
301,32.21145373627345,10907.779458078592,11701.174072481868,5.053798786879943e-16,76.03083395949984,20250.9349807194,242.07815592239402,787.0473667046142,8265.026868518824,14.75,2018-10-29
302,34.019830503337175,10762.063207019235,11715.061419891512,5.655180447336039e-16,57.49175899092663,21411.27430769788,241.57920039595157,788.4734034490116,8918.67069833466,13.5,2018-10-30
303,6.009937525493676,2726.7870637223386,2619.0438508179677,2.1925918262926858e-16,14.915404179973931,6215.226013044114,58.93589534461785,247.39499851596298,2558.3480018476694,14.75,2018-10-31
304,22.28072246523403,120.9786702303281,641.7602046073171,2.5233643696866414e-16,0.8815722493843349,1145.5107535335044,13.892469484068586,76.598015061549,190.23281195752625,23.5,2018-11-01
305,6.866199134780831,24.021105739167513,131.67852384375996,2.1199398805660548e-16,0.34889265296466043,1347.9481528270408,-9.66503663914864e-06,79.67638224275805,242.77290593981277,22.25,2018-11-02
306,49.192461024505796,10369.944188630257,11248.366849549147,5.928041099170878e-16,76.91550408924653,14742.340501861638,257.69700538031185,726.2042898042844,6171.763241664537,13.25,2018-11-03
307,2621.2282808282416,805.3527496094399,10408.567323813144,6.909455506288401e-16,4.984787994365977,5361.137897559217,0.7689532957492629,626.8164778065437,984.1607362831564,23.5,2018-11-04
