day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_lighting,exterior_lighting,interior_equipment,refrigeration,pumps,water_systems,time_of_shed
25,94861.46016588593,9681.322247572269,181502.4289458492,0.0,14.74024612245716,72709.81043189933,53254.5302794904,167682.5205818286,3859.826362484052,10144.47344666219,20408.44156730841,0.0
26,105514.861856664,6695.042174430818,180463.5487430005,0.0,5.702234117262038,51872.2135459218,53186.126153126985,117571.3838871704,3854.824620259088,9933.457588548197,16735.848748098244,0.0
27,70280.70339794228,13800.217858571224,179474.7154988172,0.0,66.27660092001618,86873.75695540372,22975.89783331912,136232.41354645242,3961.3414133515225,9578.016266847892,29597.588543776288,5.75
28,58674.225845324996,11436.673874893753,175795.2864450861,0.0,34.738989864030664,70056.80755054385,52078.21519504882,160002.40313220024,3774.3918111838675,10398.950987943874,19656.72625984096,0.0
29,82756.2603519112,11266.795370952692,179802.7068612265,0.0,35.24341228998589,73068.93757433085,52963.92467413569,167221.169814215,3838.7892080601623,10541.640697526922,20283.9038615742,0.0
30,67069.5518852949,13259.596265547118,176135.58266349303,0.0,64.11006303254959,71974.69019046976,52177.855131577824,164738.83053268277,3782.207282898815,10300.964534943594,20078.151391969666,0.0
31,59611.90297441481,13030.393330596886,179450.12114003813,0.0,41.864573879726315,68485.40200516925,53108.586854190304,161078.23862998676,3856.000522648965,11100.83416358887,20047.425051239385,0.25
32,63519.89171600579,12884.324284470144,183488.54279291947,0.0,41.375720166624816,81692.22452339072,54099.335490244135,178325.97815541804,3927.98983807425,11070.887844755254,23183.8888915234,1.5
33,47785.61464395292,12858.39894900619,182338.25223633987,0.0,70.39832967818664,53658.314009838025,53978.279386803486,120356.5330141989,3919.149450571799,11262.242814155228,16927.58314721994,1.5
34,40356.94883858457,13747.162762644486,178502.44369185463,0.0,105.219976390529,51474.41860963966,53092.65841952707,91128.48727074338,3854.7914313133665,10641.418702977899,15759.45769320361,0.75
35,50235.11105727893,15377.001964805926,179259.15195548374,0.0,145.09120780583996,75624.11823303787,53022.573307008795,169991.33814268722,3849.7306766880824,10627.041779843477,20269.9475182702,0.75
36,50529.43825005604,16213.066158846055,178567.99771680156,0.0,85.72180698182923,77936.22169172224,52758.161291598924,171960.17208476897,3830.636302114034,10713.452849317264,21425.047831599215,1.25
37,43703.57283307301,15058.466426822673,178404.5949114086,0.0,64.28659918484473,81586.88246766495,52662.59068361948,176011.36670770767,3823.7000431825745,11000.892325378387,24157.42046599684,1.75
38,43726.41659405012,15877.980087544018,183102.71777498003,0.0,106.47732859164248,73643.9004921235,54245.877089145986,170445.4431599846,3938.6435799960996,11262.181383331954,23096.717412797498,1.5
39,54817.88727992505,14067.873686432202,183200.51613436252,0.0,50.86985841347998,81715.76494559721,54137.56373343592,178407.66278812502,3930.7689694502096,11249.122057549235,23144.879410935147,1.5
40,56989.92623475518,11765.124031760173,183596.84837361678,0.0,67.06573423929672,53221.61308151071,54497.546356825245,119401.91492024495,3956.843977554978,11274.398341321965,16420.94783282102,1.0
41,89646.0439401451,5553.978677239442,176459.68672462122,0.0,2.8234784653614655,53954.816121769814,52098.72409654061,96152.8830287172,3782.298386903418,9455.360522504565,16509.55812069281,2.25
42,28569.78478648431,31670.69181735345,191188.24673950343,0.0,188.926316893026,137520.7081035345,45115.18448127178,257827.7622153631,4181.145904256366,11799.2973791576,78535.23034135565,17.0
43,72082.97959817886,11813.015122304148,183996.04309278828,0.0,12.764872976376497,81446.4057423906,54019.69331692786,177935.17841439464,3922.204768096015,11070.995536536862,23118.23486253268,1.5
44,89722.78418172259,10541.395641301227,180095.85404227136,0.0,4.510873620873752,73560.74322877955,53301.87302442779,168312.79618022585,3863.307123812398,10131.643365730586,20443.354663630522,0.0
45,110006.6244535817,8610.58433922654,180752.6001737961,0.0,0.10300697988000139,69731.72896840614,53111.77254112292,162671.22867840648,3856.2788159848396,10097.002955060349,20207.26905048734,0.75
46,109567.85430174107,8657.715487343854,182331.10073988605,0.0,0.0,82451.52965970963,53408.04142585926,178154.67886769836,3877.744293644763,10043.395734982732,24305.98434916059,1.75
47,89461.8123899036,7384.369698651079,179873.30133507258,0.0,5.17880641042502,50803.766678122185,53236.01433149622,114954.96042125023,3865.1472697816903,9926.708167566218,16143.944470338607,0.25
48,31154.797864544147,45190.13355644501,183512.78429860258,0.0,357.3307733911842,126317.55152722019,0.0,178905.7539514224,4006.1099462680104,11304.147736521682,42437.666596496,9.0
49,55033.416667214035,41594.31135880818,192045.56709964565,0.0,159.37540320436375,217141.86218676713,0.0,331424.69983219256,4030.359544352314,11114.494313356592,131437.91324139189,8.0
50,181266.96578495033,8213.561520639474,181309.25792194853,0.0,4.507692227193473,103399.87510403109,45973.06713775666,199959.79699378254,3840.5325788936166,9481.942256367081,41298.488671511004,3.5
51,109575.2052346719,9078.472526315347,180718.46986399707,0.0,2.8647048776039727,73001.39382456671,52958.25991826632,167153.42425930142,3838.7728544047973,10105.70510239888,20242.32656528777,0.0
52,91717.0893927284,8976.001741127351,177124.91019711804,0.0,9.653859901044576,67117.00414373046,52191.484473900644,157864.27283470155,3782.547131080311,10019.055151094792,19860.53545890142,0.0
53,116290.86375127068,8053.389528927659,176852.41232453447,0.0,0.0,72717.16749404119,51735.55578621858,164795.24854160807,3756.329080026169,9878.46913786272,19518.1521352349,0.5
54,143758.82662690314,5019.410313056943,176727.02892557724,0.0,0.0,49369.85479021277,51745.11284701651,111709.79360613371,3756.562590685292,8875.887245090253,15779.288777431673,0.25
55,152046.0278054102,3831.0289052259145,188295.9865391558,0.0,0.0,55279.35895324444,54956.28527512663,98195.41502324124,3989.7614183710843,9135.651501150995,16702.020467482726,1.75
56,69642.78227448268,10376.516817331589,186345.72803252784,0.0,38.05479895276968,86548.13740268447,54462.50380056606,184568.84050324658,3954.2922474017073,10761.418162181551,26413.814731836304,2.0
57,103745.77785178745,9162.064041739037,184409.26659848524,0.0,0.6566395415214252,81267.79081808128,53793.509544709785,177370.284095293,3905.7693348293205,10212.59383898526,23008.656647270553,1.5
58,128382.68480616808,8521.558795716757,181245.42576980076,0.0,0.0,74807.20621398097,53146.81509738205,169375.45842725717,3858.7305683409018,10024.150641907454,20094.285270961474,0.5
59,19592.446880681917,35113.89576325311,192534.13967207063,0.0,387.3064357298427,196060.45489720898,0.0,313244.68180791056,4050.40766758086,11404.73249231656,152376.40249699188,11.25
60,89233.34311787695,8769.654905004094,178401.27999151286,0.0,7.519421130856101,82484.97307748429,51926.697002177505,175935.62526098668,3770.2223176884063,9813.49938405142,25131.871739095022,2.0
61,95083.0818773783,5044.520525193936,180561.5309234595,0.0,5.0283995830034645,55267.64282849114,52476.07201438805,124116.30231770876,3817.285511164487,9254.28961387915,20924.68937996588,2.5
62,39455.53644823398,41074.448481539206,182223.6329661598,0.0,270.9057766039347,127681.84633351429,0.0,184981.87051655736,3960.324110397562,11219.533806322639,44526.302282378456,10.0
63,8861.14702105653,85888.8734046666,191802.58917300004,0.0,452.96866370961857,242849.2682815922,0.0,356688.7827228931,3983.1130422308597,12289.674136550686,149317.6341041711,10.0
64,9787.602558218414,85458.12356963495,197451.6416981313,0.0,555.9313054751021,250103.56163024335,0.0,367326.3450828699,4105.388162778791,12683.550619993328,153835.51647251833,10.0
65,5699.621665561773,103021.88962757293,195272.07284489225,0.0,691.5631813363964,247291.4918374742,0.0,363355.4265011707,4063.273471773157,12599.375953566634,152183.38622256674,10.0
