day_of_year,heating,cooling,fans,heat_recovery,heat_rejection,interior_equipment,refrigeration,pumps,water_systems,time_of_shift,date
155,2427.964051749543,1410.4173976625873,12939.809710364008,5.492383255278797e-16,12.069653420891354,9309.678198889322,29.126172986651397,631.7441345755226,980.8371049762208,2.0,2018-06-05
156,74.82227092221548,9198.787507649453,14271.04881102214,3.9387412147395256e-16,58.32222855451447,21071.17971762999,300.3542131754146,737.2576556708168,8587.751870629789,12.75,2018-06-06
157,56.75682000488987,8481.169206276378,14432.794832239264,3.8512535919645796e-16,51.70826466129793,18433.841080970124,305.58250355399724,723.8723536330851,8670.116544637338,13.0,2018-06-07
158,2149.097274722736,1498.2283465389196,12941.678095972198,4.963358867479137e-16,14.046721314332244,9338.635517167491,18.21092391716066,632.8143863908186,996.7977776144058,1.75,2018-06-08
159,44.69581204962884,9796.560531312116,14320.143737913719,3.8746005099269697e-16,59.57701917897546,14542.345796869706,304.65124222200245,722.8297591111124,5514.228989312858,15.0,2018-06-09
160,127.23122465993775,7182.6783795517185,14478.488850256592,3.519282035084429e-16,47.706403023636035,11457.492252868977,307.666750401389,723.0862226539209,2737.3459254691934,12.5,2018-06-10
161,26.073269344668173,16809.4645328942,15075.529667953391,4.882772880522679e-16,125.25829249902819,20882.05635588805,344.2017670232358,801.6035805408793,8676.589905669936,14.0,2018-06-11
162,19.346974238660675,17179.324752089007,13619.680575741386,4.648201052052309e-16,118.09071170353398,19615.19827117308,316.45228571878107,732.8298595134199,8000.250374390781,13.25,2018-06-12
163,2.299830546677633,13842.140235637647,11546.451716164205,4.0248341881914076e-16,97.41482414221814,17752.868886293894,263.5637940345216,631.1706669340617,7092.810005750576,12.75,2018-06-13
164,8.6236325716012,9093.901451767002,11836.499563679943,4.184929644936011e-16,49.82183311921158,16042.56100971654,249.21380670148457,613.6800962090022,7467.151681186811,12.75,2018-06-14
165,423.24105065293355,816.0841861363032,5106.124827855275,3.6974180902022143e-16,9.068527196937154,4871.939766147987,21.89388281856662,277.5866125651895,656.2808296141995,22.0,2018-06-15
166,15.271365477582052,10700.403997666923,13940.498431798891,4.2865241577332314e-16,67.01379595429997,17636.407046728007,294.7118908532096,707.6872409012097,7793.994386187911,13.0,2018-06-16
167,28.102243951753554,10479.521971323733,14996.228754662672,3.862617250119233e-16,61.48906325600158,19273.0287079491,321.6125524448794,758.4197813335529,8545.411768731274,12.25,2018-06-17
168,8.89674539318153,13265.35909393013,14589.735449157286,5.171426147791659e-16,101.73642215066404,22060.4272619653,305.692199796414,751.8658392721005,8827.847664657143,12.75,2018-06-18
169,2091.705954411532,1382.0095659089022,11847.38870007029,5.584927334904087e-16,16.01812823526087,8604.89817473456,3.717367747299861,580.7702399746445,898.8731090363233,2.25,2018-06-19
170,60.290582662148736,8775.808497971717,13682.234714297047,4.828108608454157e-16,61.43557475926716,20706.583463367213,288.1656204268453,692.4026522653089,8297.643305986634,13.0,2018-06-20
171,17.76590069663941,9658.472939247618,14035.410944180696,4.688253392475338e-16,60.00956698803987,18483.0323895122,296.31973670015816,704.7203821673619,8525.380552070228,13.25,2018-06-21
172,0.11054393107423933,18398.791321218632,12744.925598478176,4.94561740806632e-16,112.7037529975587,18935.57603370985,312.13901866130914,696.6977839764215,7564.39640687509,13.5,2018-06-22
173,0.5392401328107668,23706.384971411764,14074.298750514725,4.0293172040594527e-16,92.76454298274079,17862.890680387023,372.0002400725168,754.806272200666,8107.31168554137,12.5,2018-06-23
174,2.9286902879337147,17170.823304344955,13595.262559569928,3.785673547232254e-16,89.35808497414969,17327.066549756582,326.2325615723887,723.274622996024,7386.661288965801,12.75,2018-06-24
175,12.243588342692089,13872.1453863556,13686.167846329012,4.673966618824228e-16,113.30818279486203,19793.91717457933,286.76494060238514,717.3396925803261,8004.6399565022075,14.0,2018-06-25
176,7.737088300912692,12818.648573650582,13873.647124467194,5.088013493802182e-16,80.70987358199419,20773.69663939413,290.09115285443903,729.2799264138378,8264.518236596257,13.0,2018-06-26
177,15.331233960899855,9661.671793083582,13095.892754972583,4.173271948837815e-16,59.86989469665405,19967.060782568456,275.17427654406526,680.2968489861233,7975.431617860978,13.0,2018-06-27
178,8.869795172206759,8778.963271355662,11576.54831233407,4.093213039402967e-16,50.46581892061246,15676.570168615888,243.93933610151655,600.8488298103089,7220.144486010956,12.75,2018-06-28
179,2.4887463649218597,15338.943766216555,12907.698515048016,4.2282653185483094e-16,109.67737783063502,19299.735924446402,296.954823853344,687.5026964811932,7709.184696089158,13.0,2018-06-29
180,0.4629519149288711,19045.19654278164,13267.659157355987,4.333031490337861e-16,86.12506090619272,16577.696746460795,328.7223668771985,706.6003404050033,7166.671405557027,13.5,2018-06-30
181,23.120684978933426,9904.926185962475,13636.27863672031,4.916080705394988e-16,83.90512355295338,17425.919047943902,293.3093185420421,691.3350189366467,7302.06782237439,13.5,2018-07-01
182,13.858036162779385,10033.70132999812,11244.533805923988,4.3507073233277175e-16,89.23989377519757,16697.861878061613,235.499422318933,589.052747255488,6714.276967694033,13.75,2018-07-02
183,5.783329601882012,14018.613518938446,13779.971338973903,4.684762036346685e-16,105.63220762156148,20750.670604116025,288.00317603766786,731.2932546698805,8360.562674220942,13.0,2018-07-03
184,6.422086000715277,13691.773473711617,14139.261829947694,4.026327817727254e-16,104.51427441166777,21261.223402113745,295.9837644925945,737.2578448003665,8511.056078809557,13.0,2018-07-04
185,294.003982910945,3246.224298196687,14453.497972115098,6.316644294288235e-16,48.4442702395776,11278.82604500579,312.37099027737054,711.4491269418372,1588.0669488111694,22.5,2018-07-05
186,133.69211964357382,4472.422310312501,14213.756451023302,6.155115084126414e-16,61.43080188014584,11784.173932943188,305.3226863569043,708.2561879490517,1557.3450484969806,22.25,2018-07-06
187,463.6251765541087,2905.3624755827263,14137.041411940561,5.385357041109423e-16,43.14456312966057,10125.809901776907,306.04985207926427,696.9648367390965,1384.6561338421689,22.5,2018-07-07
188,1395.6991327589888,1571.738006990767,13173.60225377776,5.727636297420065e-16,21.248938346861596,8205.283172065823,7.607624998436433,644.0344717581963,864.6716476206464,3.25,2018-07-08
189,23.378411984317427,14696.565372631398,12737.140374771243,6.098263781909419e-16,107.92141373001394,13610.010913522461,35.37082854108489,677.3474398630264,5133.154959145854,18.0,2018-07-09
190,10.061789753975662,12088.02642542827,8953.020946245759,4.681795332408386e-16,82.10938089584472,11370.180632322692,208.25923960170525,487.7906415337911,4589.940593620312,15.25,2018-07-10
191,538.2101418141087,2947.8594316852655,13810.758555152843,7.761559625220106e-16,47.95238600532656,11461.569211443706,2.9128965427422924,682.3031409523808,1502.587855559192,22.25,2018-07-11
192,54.629231016747376,752.5468972542161,3143.770185849196,3.1908628870578346e-16,11.556727535402045,2718.4942518892726,9.96818675003141,167.54868811954526,376.1541863640263,22.25,2018-07-12
193,17.360439296949497,17369.976008079604,14328.51814352811,6.76365367301145e-16,113.92468042826847,20413.955606003907,331.8787824982535,763.0364882945429,7949.285407273225,14.5,2018-07-13
194,15.335840734105528,12817.881096850802,14509.318908686393,5.832569253311557e-16,96.56482178286393,17942.15860251103,307.24896467950055,728.7185557712615,7865.117937494778,13.75,2018-07-14
195,28.441339790869158,10612.884858059064,14349.626021740094,4.112099400601698e-16,85.54494880805602,17907.206988958453,308.47266959498984,709.5465023788086,7475.864007639707,13.75,2018-07-15
196,1962.455748333795,1658.1289394561834,13284.582771583819,4.742266867482923e-16,22.598304154665097,9765.80731975052,244.73994821610364,648.4541014022121,918.3803568674449,3.0,2018-07-16
197,12.992441531538413,12484.20254010553,14533.054770585843,3.8612081971036346e-16,111.26313933003907,21921.242866785193,305.22565109177475,746.0880962997772,8760.989141398784,12.75,2018-07-17
198,9.082114857630545,13410.850546340655,14233.270997545573,5.358989964742953e-16,110.61492003499376,21602.74604681353,298.33149770861826,737.2666190534143,8559.452800465426,12.5,2018-07-18
199,375.95040681299656,2715.6980414289465,12131.943554719417,6.371467827545437e-16,38.83775012594053,10296.264411205922,46.32183066337213,595.5522784409346,1485.2516900244577,21.5,2018-07-19
200,205.8084499552387,2832.6901928654393,11264.590422719128,6.093206956370303e-16,45.987609047116045,9411.127562962623,242.76211309237002,561.1640177493886,1235.1837567709092,22.25,2018-07-20
201,256.0250022221002,3462.1710067433696,13582.94513607329,5.696303795039731e-16,58.73164944432509,10308.791117771949,-1.767336046532364e-05,670.2855673258549,1516.1263894530182,21.75,2018-07-21
202,320.1891702313005,2677.2987651166695,13681.338876955546,5.584368508030163e-16,44.2906531654402,9544.147282406564,35.04551733653447,668.6629468465555,1182.421482090457,22.75,2018-07-22
203,4.865278944559671,16595.706012294195,14588.759835019,5.971675365024772e-16,118.36284635121969,21967.638684946756,314.07047572911586,773.9901397117995,8709.770433463607,12.75,2018-07-23
204,125.95199527785327,7129.023222904163,13941.080925979479,6.964229507090813e-16,79.4627611422597,13646.013422628754,312.91930538783157,714.6627405343079,2047.1108384626712,20.0,2018-07-24
205,11.973812968018166,2374.597213291791,3409.137171143715,2.665165284343104e-16,24.12298356077913,4527.277783263371,-1.1476963981067455e-06,229.55493614302307,1401.1011321693973,19.25,2018-07-25
206,344.0994458646699,3122.2750196230704,11964.440259302331,6.250805409484547e-16,39.153314295154104,10937.656271760412,-1.4397717275642208e-05,594.2980280593548,1662.4058906952596,20.5,2018-07-26
207,767.6485134497227,999.819235862892,7124.193440472584,4.675020781535726e-16,12.60339590533804,5828.906920786016,0.015013774808796598,358.4146459159473,767.1922979764793,22.75,2018-07-27
208,1632.5132714819606,1506.682528508301,13429.340029355491,5.682951460847057e-16,15.985763509814424,9414.023096425613,1.0372715322243824,646.4755747528104,1250.6938913804443,22.75,2018-07-28
209,195.78702630093895,6327.073519811026,13561.830755766308,5.345336462241869e-16,60.351481436619395,12641.409790984502,302.9000258940074,676.6061367765492,4292.950893568106,18.75,2018-07-29
210,524.7353539630296,3272.9110426642555,13723.861828427362,7.281004903397978e-16,45.814759054629036,12892.347197541161,144.7389514156176,680.8399480299743,1873.0537331662642,20.75,2018-07-30
211,30.380678300641478,11503.144897546434,15516.480111169669,6.510891557219768e-16,79.56444694480246,23658.335017468784,325.96458263824036,797.8697935667353,9453.929248165248,12.5,2018-07-31
212,1761.1984390748817,2080.7706791767046,13524.655586737905,6.784201396347947e-16,20.941151357540765,10086.861506800953,-6.566429812551178e-07,661.7808558291359,1249.393367019155,23.75,2018-08-01
213,476.2770975980117,3039.837293711487,13626.500722090705,5.775547999152886e-16,41.91207926007407,12176.14087875862,309.294009455636,668.0678144858917,1880.004227299915,20.75,2018-08-02
214,238.9851233682765,3240.9442613623087,13871.0838543041,7.261942978023659e-16,48.19224764730603,11291.937673762417,299.4377588541499,690.7578313710709,1477.025660388918,22.5,2018-08-03
215,3.9429041002118277,6150.0484523110745,6106.963900434372,3.4686180401013793e-16,40.273362698096584,8379.270178107328,140.4188493310377,348.59145426865376,3640.8919381500054,13.75,2018-08-04
216,21.484600223365103,11811.483825955109,14313.755088494958,6.024746863179362e-16,91.73424011712042,17576.777174901927,307.388300191864,723.1679801961211,7321.940594226089,14.0,2018-08-05
217,674.8066876582604,2098.280429076104,11440.27024261065,6.27787754676487e-16,26.21284387266772,9862.707963989318,261.66680183035646,569.3796194278583,1358.7399586421548,22.0,2018-08-06
218,81.34194268440899,150.03820637054514,940.7612257459364,2.0901083916499398e-16,1.8930885883750375,1865.5961783709104,6.32429810140112,106.17923894227799,232.04579365702574,22.0,2018-08-07
219,3.0689913866189493,1656.5406637264196,1653.2154084350354,2.0575338507772885e-16,14.558305876918995,2566.6569105206486,34.780745669837806,113.91688520735612,1038.4057065052796,16.0,2018-08-08
220,368.77812191219573,1772.7898723193457,9221.234823538669,5.479763936085865e-16,26.56893603613828,7858.093806230934,1.2619153125140976,470.2277630354165,1147.3786094885897,22.0,2018-08-09
221,4.895684276808735,401.6601207972159,821.19161003265,1.9609290253466656e-16,4.9746336030891,1366.1909310489752,9.222400946292971,72.0418476662637,205.7501078206777,20.25,2018-08-10
222,3.827411687823941,1411.544454938995,1617.1518525155118,2.030949943377274e-16,10.83676201713468,2587.5319386922693,-1.0340515740381306e-07,141.26794551982687,1028.6182926648528,18.25,2018-08-11
223,0.7822213419589217,250.0896346357084,275.53274858256003,1.8382742457365632e-16,1.8366480955666895,1628.3824481602655,0.258538185618468,66.53848260100548,730.7136189823176,11.25,2018-08-12
224,5.445856249465189,2524.4841534519937,3075.6083886247566,2.299556886017766e-16,19.521442847777827,5103.812207552949,64.62187646475826,184.5527878839773,2061.961647876666,14.0,2018-08-13
225,498.7683891165182,2855.137075169776,13413.879876981071,7.090615986092205e-16,47.4734141296954,11124.352788002901,4.480384388583118,651.9361625914734,1413.9538674234732,22.25,2018-08-14
226,452.86086460596493,2888.3708813035446,13839.974966762047,7.742507392070677e-16,55.04113103087918,10911.477149426033,50.87730593958482,677.1361224196111,1387.169512355456,22.75,2018-08-15
227,498.0555663926606,2572.0502981180725,13787.976836245392,7.229467837957451e-16,45.04754675349548,10758.266469939528,159.20839889393568,668.7301999759139,1497.3897333941893,22.5,2018-08-16
228,223.21336005355843,4480.798702546406,13603.686136002072,6.985930192322633e-16,49.088059925559726,12894.477269918432,8.925158532222525,677.2607112533074,2743.791911463897,20.5,2018-08-17
229,54.64833374299367,10011.90885767051,13741.622100555669,6.065746274401624e-16,90.68690938525101,11457.15776277641,12.354207259590122,683.812602806944,4417.006841666367,18.5,2018-08-18
230,118.8577006829238,8623.625519027384,14187.72835517305,5.970800896002643e-16,89.85387313551013,11632.210869927028,312.15078932351173,718.9470209919577,2739.097909188744,13.75,2018-08-19
231,214.71728634156077,1594.3201808606327,6149.050339047661,3.770076544392789e-16,20.14400939298792,6022.812787298592,138.43656744425945,313.1300130118683,1236.8768263531028,20.5,2018-08-20
232,319.3682100351826,2112.0966819004684,9365.6054914291,5.063712956375819e-16,37.0588356262194,8454.369864601804,213.20504866683166,470.24210944171887,1578.6784882055633,21.75,2018-08-21
233,422.20711054079163,2809.161308012345,12667.678431610142,6.936820251782598e-16,46.697243340327496,10824.138858891367,289.0823591328901,622.6668155980387,2061.531050783772,22.0,2018-08-22
234,18.54837354994892,7199.785384360589,7973.962947624996,4.3722581601285256e-16,52.37021829443197,9317.649578316474,90.4355394352451,420.65970563738284,4230.795513919899,15.0,2018-08-23
235,334.5128676457806,2472.0766375694875,9673.446430326356,4.641435948652779e-16,32.526189494412115,9700.276993913201,117.8224434859571,497.8004294616533,2167.0931934146365,20.25,2018-08-24
236,29.055521417299268,3024.8670938598048,4993.218236245871,3.3432118299590687e-16,25.120621089565816,4804.907995146902,108.36154661791652,271.08040595755307,1990.3623693639277,17.75,2018-08-25
237,109.31821174906207,9432.74934417313,14212.230047112549,4.476766090405598e-16,86.03291251074481,11612.520504516324,312.1756005356134,725.0455779255312,2707.0663832613536,14.0,2018-08-26
238,980.5874705544767,741.4248095253878,6715.482820978135,5.055679259824007e-16,8.419735905613186,2732.479195921447,8.60615136578353,320.28689612537727,480.05020161996237,0.5,2018-08-27
239,20.420046205938736,4974.847619982574,6916.766347844079,3.5760868667501395e-16,48.52070968298346,10723.270414538638,146.11524984118452,370.884307886266,4372.390862828503,13.25,2018-08-28
240,11.884384301447264,9790.3159900646,7198.362490207326,3.7724562330176215e-16,68.54421542386729,9704.184035829925,167.29619158245083,404.55971402716324,3874.93797717616,15.25,2018-08-29
241,16.60680133508747,7283.787517887652,7626.951956808333,3.7464583154804254e-16,54.28194866839929,8636.977618518073,165.29400350969493,419.63139638796224,3597.406182315252,16.75,2018-08-30
242,31.35876261716518,14515.441781140675,14210.987267073286,6.4127924003723e-16,129.07081037810818,16917.471574671665,206.64775549230674,761.7080939556218,6475.841042194945,16.5,2018-08-31
243,39.77833670309522,11130.856944086512,14707.835886897321,4.59848077452498e-16,84.53945535331829,15097.989303474396,311.9318348202665,738.9349683750899,6086.750759323089,14.0,2018-09-01
244,78.65473967666726,8268.028340163446,10154.098172317827,4.244935199409887e-16,68.05720297067694,8459.281651276411,222.31823466158775,546.6619474341796,1911.2172188540019,14.5,2018-09-02
245,21.772683183542718,9066.959609649715,9318.335407753282,4.0308805259080707e-16,76.98714785378682,13723.646021613516,195.27910660753557,508.40263031735327,5639.332220562209,13.75,2018-09-03
246,58.98833837332695,2617.3605928882125,4892.54922053834,3.3319359540224874e-16,24.657094468369422,5856.733817405818,56.92652153201297,280.6908961040467,1704.6546967799627,18.75,2018-09-04
247,20.96492906415833,5173.560548509777,6367.742419828564,3.4366464317059424e-16,42.98456056425385,9363.996885625951,133.9202153993302,360.8174931763453,3796.0714001212314,14.75,2018-09-05
248,864.3797988500721,1782.4736915912026,9230.263770935497,5.032227949179016e-16,26.92521460282269,10661.153700431361,8.410040454190593,431.5707527607335,4533.645892730635,9.25,2018-09-06
249,2.3130209074940598,1467.5908705632148,1232.3839277751747,1.785427929767173e-16,10.715175080041057,2795.0943460519024,27.960526875510194,109.28173151366306,1142.918954055351,14.5,2018-09-07
250,31.27133307068236,13614.714287509698,14773.519885148311,5.407625779817023e-16,98.67277019182285,15144.59372760278,336.4705995411022,751.4731595382633,6115.6031623407525,13.75,2018-09-08
251,80.75335913025837,13145.113679673912,13193.98747113064,5.741981212978618e-16,88.2668153203223,10743.801497287484,319.5290084249303,695.5251107040328,2502.8815987713833,13.75,2018-09-09
252,15.819086684202768,14610.74411638216,10594.807478919294,4.828314603685159e-16,97.475427127959,15320.421761082824,248.93146011496367,589.60419256675,6298.169077286226,13.75,2018-09-10
253,65.91430943574274,7275.02253582814,11874.684627842704,5.663709997117062e-16,51.96218689001138,12278.680798185434,120.68133722810072,602.9414172603381,3451.5053159010827,19.0,2018-09-11
254,132.5733477899546,6152.009351549124,12450.26382782381,5.936457832828167e-16,55.743099590590155,13491.928024691164,141.82038796583083,632.6812623915339,4231.881081060799,18.25,2018-09-12
255,47.87319903708192,4205.644184659584,7504.090812777968,4.1509312435742698e-16,36.54482430431998,7495.92857277414,164.66446792809643,382.41294042807067,2335.5383160283077,18.75,2018-09-13
256,15.827507710076617,7002.192999083248,7169.936906051974,3.409507399439314e-16,44.06209059651359,10803.268163607141,149.86400677187632,406.298192403841,4491.442142653102,14.0,2018-09-14
257,48.665072035038385,9358.852919563735,13154.9293259563,5.343518755505801e-16,68.27641727848574,13580.605759238259,280.0418268731061,670.215235863275,5392.575346706759,14.5,2018-09-15
258,3513.56831293694,860.3058794599219,12421.17647106547,5.93340144571106e-16,6.510025882467023,4835.71051917815,0.8343926635919388,580.903300809367,807.7514570865859,2.5,2018-09-16
259,1506.6708931752473,1570.204528740316,12607.464346579543,6.581863713332941e-16,23.53913052379726,9198.955113648586,3.9879255561759583,590.0236487402475,977.0755855348906,2.5,2018-09-17
260,37.28655138792096,13461.441490948459,14409.278002898398,5.9054177572081e-16,99.46684417505723,20093.650603576105,301.39236303837635,749.7114280323144,8364.833454677293,14.0,2018-09-18
261,14.777341449966126,9398.741245022775,7790.475423749835,3.063432420310412e-16,68.8344285879197,11612.97998323134,177.11100378918164,448.88070925125294,4838.240888995282,14.0,2018-09-19
262,20.168992524403894,22642.45577675708,14796.6713107619,5.416304193593266e-16,78.05951401940928,17787.029844126773,375.18084104556374,800.8440925487001,8492.563660644128,14.0,2018-09-20
263,21.857595861094858,10699.920058763755,9826.458293689459,4.0871335407356735e-16,89.35016117177695,13966.748322472784,204.67587657350273,541.8658779056385,5765.602849126744,14.25,2018-09-21
264,2947.1686749769037,1224.3647657272243,13392.041707411985,6.680759684609084e-16,6.891567278321593,7146.713049011041,8.430896599520565e-08,649.7130501039653,1126.4969368940335,23.75,2018-09-22
265,2748.537657026789,1220.005199677926,12623.081624854425,6.724292277673494e-16,8.137249456034487,6357.506332112762,8.23871220039017,588.8290951557965,889.4357388406397,0.5,2018-09-23
266,26.609413960667435,19484.678367994948,14910.147213963459,5.513299486200699e-16,140.24194330803843,20149.714700803204,346.4536812963745,801.981054020587,8150.866785861335,14.5,2018-09-24
267,416.15012434991803,3902.966503526389,13023.54608445369,5.974606426327241e-16,42.78679874315859,13196.361440952183,191.85737381985402,642.1966747986057,3517.05875774195,19.5,2018-09-25
268,18.51353387796039,14833.811999661608,10551.129842416065,4.2933776184554724e-16,93.14613410656375,14215.270234567208,253.92236190603182,586.2149474221277,5689.539964527626,15.0,2018-09-26
269,50.65694977031678,9010.051501501799,12732.533980098344,5.785124848556546e-16,62.135366223461965,15660.718180054144,269.06138567085117,655.3285706715596,7449.878956855096,14.0,2018-09-27
270,2098.647681103782,1589.2969159190745,13006.985971972554,6.924526923859837e-16,19.625031471001662,9393.92689020477,-1.3237229451874554e-06,632.6507035510332,1061.73948004906,1.25,2018-09-28
271,40.07582575247504,7509.44317861558,10682.413338102546,4.1177264620616103e-16,68.081393508643,11311.99234908688,236.79063983100306,534.1542190915945,4533.29258589638,14.5,2018-09-29
272,71.14964393195442,4818.793005078462,7599.833434576786,4.30615847846214e-16,50.678756324991966,5893.8722360955835,169.11366033945282,393.85134391635233,1363.0764515017188,16.75,2018-09-30
273,33.1572935192597,458.9163082738292,1903.7187918429,2.81487597841838e-16,7.983697416632934,1963.8215139802267,41.05977229194139,114.96654758447389,327.73136231874344,22.5,2018-10-01
274,31.302629539097317,19207.300667103227,14983.538385282913,6.22234239502056e-16,120.11305984384919,18164.404521546014,360.7350705059869,819.6441235572722,7108.099841589529,16.25,2018-10-02
275,9.23201662550355,6825.261186567786,4926.039608251268,3.0027998202297667e-16,41.90890867275425,7614.40188023453,114.63194705091776,298.10625160604815,3156.9088994798085,14.25,2018-10-03
276,7.49402230516971,3260.145970250991,3364.804255778183,2.2766409937225465e-16,23.761816227584713,5098.908809041863,70.8214191121483,218.8962305702266,2447.074802139493,14.25,2018-10-04
277,1422.53869319218,2137.128947260959,13308.362151900255,7.15021170245509e-16,20.21819400230965,9915.565568313115,4.281320861991844e-07,657.6901762660544,1517.985655274213,23.75,2018-10-05
278,48.04786184413474,15338.034220215115,14697.579349211012,4.973010219655171e-16,100.3687413071608,13471.357359715705,345.4382543424971,752.7591152184751,5686.415625639694,16.75,2018-10-06
279,88.34434319847925,17923.09035769791,13694.133333430698,4.693437340816099e-16,72.15120454712394,11051.263486569684,359.72674524609624,744.1571538887873,2482.754854938102,14.5,2018-10-07
280,23.475358221832455,25058.62963477744,15360.603797816419,5.007622008276184e-16,148.88750443656218,20374.41551259704,369.287044954652,842.5791561110574,8233.938917193775,14.75,2018-10-08
281,33.57495148674279,16806.702983659146,15009.519905818554,5.365601611308648e-16,135.95570389495103,20379.16234194785,312.96878132261475,799.2535569481676,8462.64296141914,14.5,2018-10-09
282,35.18648881103265,15049.648318885054,15233.077493585528,6.025605695311884e-16,96.65103001024653,21383.853368528147,317.8833113921126,800.0855936322589,8940.571304534737,13.75,2018-10-10
283,278.2411326288768,1284.5342549563914,7074.6168929754795,4.366888408832329e-16,14.46311168879263,6452.266868809833,114.69236312744472,364.79921907519525,1328.3560676521847,21.5,2018-10-11
284,534.3880718972192,2087.6967977717195,10753.123556388497,5.128381366386237e-16,18.99726376716151,8144.201289484626,4.8848124038158856e-08,545.9089973827655,1228.1811928792122,23.75,2018-10-12
285,851.5180923914118,2173.0756421816586,11557.734429566139,6.03318498565541e-16,31.2703595656206,8756.250053078573,259.7569058209646,554.6435467223911,2984.467899705098,20.0,2018-10-13
286,123.23346731327793,12151.597720703181,14815.460065124971,4.569254461744203e-16,90.1822268662544,11970.23705735925,324.1289364181606,768.3965805904515,2771.65503974622,14.5,2018-10-14
287,26.00147497337694,19802.149667282527,15174.090008309944,4.911265199386189e-16,63.80931052853764,20613.574419276425,354.8746294951189,813.2373717217408,8524.533912590938,14.25,2018-10-15
288,28.005454801945174,18906.278796515646,15434.957625321153,5.849867953081155e-16,110.25399436925505,20518.477991182073,353.43036909965855,846.2594990577692,8357.855655434687,14.75,2018-10-16
289,37.915949466874935,15416.584178021201,14928.486371685063,5.932076057774504e-16,126.42790584306255,19558.59594534427,311.25608889323564,793.128664670335,7975.34366295437,15.0,2018-10-17
290,49.71439222781922,13320.063750360781,15184.881473636813,5.778438047497083e-16,88.79146622644457,18184.27921534895,319.4088816218274,771.1314170921121,8727.94696157911,14.25,2018-10-18
291,27.351798759893516,20855.47325176577,14971.502513823178,5.283987188066559e-16,138.9521892344035,19558.598120243885,359.81337093889476,807.8815581379368,7970.754616311017,15.0,2018-10-19
292,55.15101258750718,13113.617067503923,15200.700644834138,5.224491474088474e-16,107.96156520754239,15569.528103148497,322.29800741936083,771.12864999241,6342.597117652851,14.5,2018-10-20
293,282.74349472564353,7269.546519855631,14454.7393184898,4.629604194620842e-16,56.07663851350148,11825.381605343617,317.77680317200935,728.4848769533003,2828.1072524488627,14.0,2018-10-21
294,84.78647063029004,10647.264897614024,14876.839690909761,4.633961209648296e-16,60.413454367071736,20754.208055033294,312.43700797199114,759.0499075158444,8714.744328305062,14.0,2018-10-22
295,1633.0088714117292,1836.137937394937,13875.608218952784,7.143942630091113e-16,20.301808541879097,11527.283981788834,298.96601881523935,669.3986306601245,1978.1327069232614,22.25,2018-10-23
296,40.74655636503049,15517.705195372428,15077.261878833908,6.189249559348109e-16,129.75145347639,20189.193268638497,314.6074164340837,799.2836438825491,8259.677225694328,14.75,2018-10-24
297,1095.2040820935763,1907.2682601898723,13771.942260550562,5.607592728281344e-16,25.983890262486593,10494.111129120827,107.824257531607,665.3824633780533,1841.5967298842702,22.75,2018-10-25
298,1277.6010509664754,2287.141579378939,13295.969360602148,5.6664822058624225e-16,25.22432378491073,9895.19259682779,1.6162580038781015e-08,656.7418032995396,1446.5871870114072,23.75,2018-10-26
299,1099.9023753474598,1938.1842584478752,13031.572953609779,5.368551374771796e-16,27.864332091250283,7126.253000819536,20.589178429033606,632.2965747991485,1116.2163675317322,23.5,2018-10-27
300,122.04577053873744,11756.855658366614,13543.011226010667,4.813082776897136e-16,86.57393367075397,10968.791098097532,297.48826016905883,696.621309199993,2523.594775486897,14.5,2018-10-28
301,41.41456548375447,14024.287867563844,15044.366765044882,5.053798786879943e-16,97.75392368037457,20209.774643737815,314.7015822279126,785.4476559707599,8248.22799353091,14.75,2018-10-29
302,39.76073423121703,14928.974463430863,15048.632952037218,5.775904268140519e-16,80.12761556267904,20818.13280403507,313.35158818399395,792.7329424252574,8807.733701991137,14.0,2018-10-30
303,8.131472224144687,3633.587084739091,3595.098960276522,2.446393480188071e-16,19.231432399467955,5652.564294119662,82.51517549837705,236.394432543841,2275.56629886467,15.5,2018-10-31
304,28.646578803000327,155.5433947245234,825.1202568705149,2.5233643696866414e-16,1.1334430928766082,1085.2207413823069,18.06021016951561,72.56654075164681,180.22056139460855,23.5,2018-11-01
305,0.6240333728197741,344.6222275406631,287.1251588784143,1.8257855727716808e-16,2.6186618475733825,1664.612902146861,6.645405814786507,73.40338150454768,669.7649463542531,16.25,2018-11-02
306,39.03164081175855,13647.462116474746,14281.468322317185,6.352112996566181e-16,98.37384314378359,14530.66906313483,331.95502361790255,721.8110510124627,5548.6629186759055,14.75,2018-11-03
307,3132.050188057836,782.3999261319069,13038.735110198642,7.074589344208732e-16,4.8247499676929175,6019.556478808813,48.92159382727946,604.6563612071668,1194.9311343909146,22.0,2018-11-04
308,3195.818419236788,1255.146138682239,13206.8225185923,6.137661402617027e-16,7.837838244218973,10059.087006332435,9.973539850733417,640.0071019735138,1561.1107837797922,23.25,2018-11-05
309,24.117444487257533,9590.737781304035,10218.31909481976,5.33747084666764e-16,53.52537161598239,12658.3766242941,217.4681318118274,560.8011507708738,5039.649375716518,16.25,2018-11-06
310,925.9727882741869,686.1267115146785,5453.310681726621,4.172779573198049e-16,4.148081492182406,4533.124348484288,19.57227312771842,297.3707714312132,688.7898408197633,23.5,2018-11-07
