day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shed
66,25355.495415009293,3769.3495890309573,3491.746407152239,792.3534001449309,2922.1395193307435,8975.574462382723,37.23374490833891,3075.753353908207,4396.564759555973,4361.662348890572,1.0
67,74181.54513666479,1819.5657833529397,9748.334875215338,331.82044396212024,2937.60529878528,10922.576860691337,40.15626623195709,3237.9546917288894,4757.8343031951945,3997.9650060129356,1.25
68,32939.3149808999,3551.7703704370133,4721.960281308493,602.0883636626693,6212.569945834043,51516.56366336059,209.24138874447632,9547.440650470859,25169.541823872394,12884.908863972927,16.0
69,69833.84059949456,4678.9253194662115,9980.540041846178,857.5524537778261,3222.1178949235396,42156.48708981505,980.8465824088072,1502.1862266946857,117971.75415247091,7169.675219248384,12.5
70,63536.633867120705,2170.947265440258,8414.698092487162,393.38220552182673,3236.214011878384,17966.72899005799,103.85890177999565,4767.09029384493,12418.73547795518,3977.7361705546355,3.0
71,22847.077529998718,5091.629071328548,3124.8467726723334,946.6563637976967,4047.4013307172995,31297.194268576954,569.1540301883731,5706.432037133295,68466.70547541758,7823.863385075054,13.25
72,109727.1399729237,881.5377339806786,15837.468331489452,105.2497749564049,2740.8466112054393,40909.58394819697,1014.8160138559622,1568.226491891998,122025.37871026424,6904.977983544549,9.0
73,101410.13588450152,900.3463136641748,14927.209125738023,136.34260522650536,3357.743041746236,37119.026818047714,838.7809564589292,1907.883711892398,100922.19722068425,6974.92721181133,11.5
74,56712.11910627583,2675.6158626229962,8319.684515052766,474.27314054894373,3342.6701440729503,36231.170457372005,834.4664723693447,1910.8120443603216,100401.97936938034,6953.018544026032,11.5
75,95375.74358918307,1930.7326833590703,14298.052512433298,310.38864109983797,2999.9527391616393,46726.00719399099,1001.4787597081082,1442.5227238485584,120439.67699364305,7026.859640912784,10.0
76,259405.02675434836,6385.567760233557,33961.10252772671,48.91361227407453,2938.759791560517,9566.234375416718,88.58953900298327,4492.897745198387,10573.600599125486,3849.551116532072,2.75
77,30265.780815445723,6927.16656688712,4247.521462614089,1402.0315177866942,3109.887010714731,37363.80964962637,928.3581962890299,1523.8963712626487,111668.77360028717,6994.605538199095,10.75
78,74641.13300707872,1292.0236020860846,10198.377142075236,192.47139480298546,4180.809441241612,34577.31617302471,538.1967085395455,6390.168176836114,64742.93873234308,8209.235158196278,13.5
79,3491.148270911499,20981.746103881276,296.25057494704066,4368.682271744327,5791.672456287921,42049.68029138131,203.15092210273957,9290.779646227034,24436.82781032472,12476.928083325196,16.0
80,34339.635395139296,3798.4954680408177,4741.836404520549,686.8989639500181,3651.0186134726578,25137.72048191777,180.42014688992873,4818.099453181754,21633.851216605453,4794.845868686246,4.0
81,28245.382611289315,7103.508791686898,3783.9609607808875,1537.4282745316327,3157.2104517758207,37721.64848737246,898.5569049473671,1563.19965836297,108091.96650783111,6940.490733853728,11.0
82,53010.35840397338,4464.176188681779,7896.14176840569,891.5845245179736,3394.168674399594,45926.68729720028,917.9140203336465,1604.553504583876,110423.52293019166,7115.657533652219,11.0
83,168118.23132052066,6720.613292432801,22023.975791482077,111.50834105372755,2913.919256194507,8619.034124831685,46.19472313216,3437.998201266693,5478.169150799272,3883.2847123728307,1.5
84,20417.28591654668,8608.773048348125,2745.504667095553,1866.720495417811,3116.998798074704,37433.52565730171,877.6560590763438,1538.2505756639573,105579.85022898627,6809.292625721883,11.0
85,6514.145441799851,22595.92064793622,837.162262212644,4929.314319341505,3105.554039922324,38166.735845720665,930.9608141186327,1518.5236777950408,111982.82427924972,7001.434189659331,10.75
86,38976.59660138012,2666.0776319582824,5313.841345785525,554.4256002003439,2882.7187986892504,9705.251765621171,45.301453400006544,3378.4903402355462,5371.229035029918,3840.36144556673,1.5
87,728.0934153252462,65309.26095559175,58.014215346384816,14512.28265960502,3221.769165732459,34938.82542636652,913.2963882161272,1587.8084985628986,109868.27724435774,7063.143239514079,11.0
88,621.815757900162,61593.862102931926,40.88631544843109,13744.47852332434,3195.9279513170504,37708.22271012637,904.0301312114598,1569.306396208762,108753.50383415607,6988.372480603962,11.0
89,7751.4096625715865,15520.086631971708,1034.0501024746734,3450.397718321904,2811.7093150373885,41540.05523604839,1021.4215415879725,1572.3298377384845,122820.46262183964,6946.1565026991375,9.0
90,8035.005901785621,24774.30571803853,1043.4428245072893,5618.249895665776,2923.5212157417727,42281.29671645469,987.3529332780045,1424.2431883213203,118828.98609742716,6903.050184847416,10.25
91,7771.643837018718,18002.724573819643,1024.1874646791082,4110.6935178791155,2894.867710146294,35541.232373909195,971.3937876719344,1394.291678899362,116906.80232162793,6913.897654217597,10.25
92,7042.566607069109,21350.204723099734,967.3085895448511,4880.585961505269,2882.098713272209,38085.60210171398,962.2963444093405,1381.2146671639873,115811.24418646524,6849.200635026491,10.25
93,7801.287174194226,15355.963149213034,1039.7170577620486,3482.979872238188,2951.0056522750574,38775.313453696464,936.0240641519752,1434.7502214876079,112659.86467320519,6837.807063370205,10.5
94,13424.86377054174,5987.648600647693,1880.5805951679963,1223.3461548571017,3010.0645297693018,36787.0131898571,903.7113899463055,1481.0992305010777,108781.23844045168,6786.680058869486,10.75
95,38583.53066738713,2171.601672928356,5688.51403952772,377.14193370342997,2853.5630891602755,36077.889226060186,954.1998707533608,1369.980659845088,114837.28465751691,6793.058031875734,10.25
96,10200.633330958348,19566.39346997873,1375.9933540055345,4322.807052590013,2903.0590749461603,40206.32401011871,980.6477444211557,1414.929376785753,118022.04403742132,6859.525052982977,10.0
97,9274.839362626853,21802.114025879095,1239.4520197503343,4852.146015463012,2946.5481050766,42101.287514319585,991.7209767476044,1430.9003383852441,119354.92802272437,6936.638356801928,10.0
98,22047.399545653287,10242.486596606108,3213.888309743328,2134.272734212365,2681.609682670985,37635.21885385542,992.7074184934554,1537.9199215529761,119453.99236725585,6751.874258478168,9.0
99,5610.4556499398805,12337.322677956341,609.3147274178626,2639.564637154615,2815.386946137299,40168.30818203926,981.401256132763,1415.9081671916013,118111.87294822605,6865.127092945841,10.0
100,14138.239288578014,9626.836947076055,2058.253414628567,2108.0802482302433,2829.326876482382,36897.31752234348,982.121450617019,1416.6727200773894,118198.52202507995,6872.635236667095,10.0
101,21538.339672530274,6731.97703354836,3239.7520665560164,1424.8085763425884,2827.271450528442,39330.90146435616,980.3434341643601,1415.8397893936076,117984.6546749111,6865.675398624161,10.0
102,31671.897337654696,6178.37812915822,4788.572217826852,1298.0618289618258,2684.472651872023,36554.793180595174,992.652600032174,1539.1240875054712,119446.96049523662,6752.0703603853735,9.0
103,4753.245823651615,30483.550542720477,611.3805771119008,6992.974349992566,2925.090369982855,41852.372571730106,980.2662427975025,1415.969281059214,117976.3961913945,6865.861670012252,10.0
104,7715.575555982318,18664.926222897684,1076.363961841391,4330.843840951356,2883.7045624682687,41867.73839950259,970.4432781683724,1399.4514907805801,116793.33135133088,6784.840565352693,10.0
105,62100.12544760382,1530.9556404059579,9530.186249225322,261.15265559541837,2607.841890948335,37535.921990912415,1013.3160606583194,1486.4673719056464,121956.83694114818,6755.1449399849835,9.25
106,21108.431156279992,7804.706838913177,3225.829678602807,1735.1033190356907,2803.281255066031,41082.759825743306,975.1708377656697,1405.362393063278,117362.14789931371,6816.411955462899,10.0
107,58621.994478919965,1621.495992658833,8829.848457167607,265.17003282583596,2662.3685601463535,38246.23394631015,995.5619494286998,1451.0326604218708,119818.90750806198,6742.009332544531,9.5
108,35037.45987939146,6194.895943649956,5373.10293536363,1294.8998763862721,2877.9359121555426,42975.22347251637,1068.6360236933344,1652.83510648853,128589.66107074718,7260.6836228554075,9.0
109,7004.664955868713,24200.536622321375,918.2965873337545,5445.575301955079,2978.029579835227,39109.806406605014,1035.766254453582,1495.947091611134,124653.54240287321,7229.154436180722,10.0
110,12360.926517068294,20835.89704768549,1753.2354573089317,4716.274003966295,2875.503028165862,41812.783473182375,1049.2609906121136,1624.7051002491157,126258.32346218283,7129.4192434653805,9.0
111,5425.195279892432,31223.54566584531,748.5668273195009,7166.846572118409,2879.642947901821,38436.30117386157,1052.28259194614,1628.0789537804578,126620.80334611541,7148.900959470811,9.0
112,1470.1940492040114,50446.69647610683,123.2060655816518,11531.856297514096,2964.1926157033076,40753.826491444175,1033.8718214100036,1492.22999315615,124426.38029254923,7218.050695346669,10.0
113,9103.467312699126,14290.288351485708,1182.5885683615859,3230.531209116234,3006.3279155546884,39014.12736840178,1050.9313071903111,1516.8396081753199,126478.38776821281,7334.580313022682,10.0
114,11797.153110138197,11532.164941916019,1644.1067798482873,2609.897062664732,2792.1280226529775,34674.37303354277,972.392432820827,1403.4729963447646,117026.9595703497,6798.951597577921,10.0
115,18599.331575616194,7209.183821340957,2699.4480918127047,1594.774353561498,2588.1082255176125,38964.2585492825,1007.3053035459725,1475.959660772523,121233.89209071861,6714.757777619293,9.25
116,4681.938882050615,22068.854314642125,618.6373646288437,5118.334269730119,2890.0604168065042,37509.83576412523,999.1885877373287,1444.8813704697372,120251.88136661373,7005.946736917326,10.0
117,6640.76388395697,18554.282035321827,913.4547176853484,4316.043994421123,2993.445020252219,40718.500351506525,1003.8082537553549,1451.2412805024367,120808.41129112607,7032.112188971876,10.0
118,10555.421850632303,16365.855767908606,1524.3877519398754,3754.5357594347392,2742.6240707567677,41435.36475951828,1048.33023899919,1535.9969170498962,126171.71845317328,6988.46112476772,9.25
119,9232.755842492543,14304.599892402573,1211.3728368104908,3372.236362520914,3112.793963014232,36793.437603591585,922.5973183818177,1521.5590321705897,111055.42259731336,6961.053128995158,10.75
120,6239.777348169083,15756.583243926261,836.3767528877047,3638.4314812022317,2869.92937806425,32504.798094043344,851.8492514778459,1397.1509556024557,102469.70601460322,6427.3972970421,11.0
121,3504.518200639521,24363.374849451386,409.22993454238997,5639.758393526341,2842.0697716332975,33662.39702276128,893.6625655085032,1371.2693779472277,107486.83178493833,6551.127769971115,10.5
122,27804.264845616177,2634.3905637567473,4221.669315983457,511.20207883191097,2577.312196881089,33957.27385530106,893.184986299,1286.5922887002966,107415.11967340719,6258.562199013323,10.0
123,4140.219821029624,21373.454917761042,543.0044013955045,4843.575243472752,2730.476938962678,36094.05185856937,914.0006020535432,1305.3562799577987,109924.90645820476,6501.517377281716,10.25
124,6815.0640726478105,17598.52913625283,915.5457368981605,3996.110681971631,2851.587917530505,35967.61772653914,913.8037011139934,1307.6880984627678,109899.42693909616,6509.515860516844,10.25
125,19118.484934242297,8893.832594231024,2786.7907287394487,2037.841189141227,2587.0372074090187,36442.78356781235,938.3658584546687,1453.5290311630886,112833.74164109882,6388.724882295439,9.0
126,44727.021385896194,2118.1931405340124,6396.96734884556,417.3462992610652,3119.1849021362214,20662.42285262491,140.41593893396438,4326.638679014016,16828.480082287646,4038.208439409476,3.75
127,4427.546826994309,19034.942809904434,522.0812431516584,4367.63938925941,2691.7924055588305,33149.86552360399,897.6778725187622,1281.6821623194028,107960.14314478506,6383.186910198541,10.25
128,8618.166702585138,10779.902602121318,1133.8363969402478,2398.01895193751,2614.564016869525,35870.20067192655,969.7135921484173,1493.6016169170477,116600.86605822943,6589.254421415086,9.0
129,6821.422723599246,19114.509675701545,854.8546542471194,4406.478160118367,2626.0971649480985,35840.88490169161,973.0642979549425,1503.1400291800207,117003.10242587878,6620.578523121994,9.0
130,2049.9144225502396,38169.841999204305,197.71343437612578,8682.643382554666,2713.6867512947247,33393.653390425156,909.3556575577882,1299.3100748651889,109364.02500355792,6469.097342184999,10.25
131,221.34871420008068,83427.29709492132,17.290103463379726,19381.51776136465,2729.8492264187303,35436.698507718116,958.2078169808328,1384.199561436484,115227.91982616663,6590.166795284144,9.75
132,9358.58182616466,5913.3950456873135,1409.0499999609099,1363.9812223575846,2594.3187407154605,6174.517967594365,46.52576465276073,3250.6527200031433,5519.865128141164,3407.036569685823,1.75
133,13697.12135341318,7114.893210790902,2016.6165051472308,1562.9344885843805,2724.076423559142,36670.22555737392,943.3001010844297,1358.1786131703302,113441.85687569274,6607.756814326438,10.0
134,15184.949574249655,6443.138839507042,2143.992151513901,1342.4706905965143,2676.7194231396875,32709.17109979351,925.505118139862,1333.1875933799124,111302.34422055364,6482.129220699602,10.0
135,3259.0793756146277,27511.319274247016,344.9674073470715,6448.638760715286,2650.0613434331926,36143.31835258139,950.532070172568,1374.188509436667,114304.92323374482,6546.334205459747,9.75
136,16789.06707351891,4346.419196795701,2594.208232121267,926.5119352104331,2859.134790107251,14357.381741309777,92.47777565776292,4214.62393305372,11057.218071824153,3514.9785509465387,3.0
137,20212.199762324715,4787.897640825388,2968.3220269533317,984.8390322514642,2755.158575851582,35676.44365829838,915.3954703916623,1310.8157531803686,110092.83596203286,6527.471812158673,10.25
138,33655.077959147864,5002.932110901768,5185.104257267046,1046.8374891991748,2672.9678089088384,36611.73309695775,967.1448726605963,1493.1178391536178,116293.92809883124,6580.395259282116,9.0
139,48193.02776518324,2304.8209696889394,6868.3902320716315,481.73679269661005,2599.4006953695375,7453.263661843816,69.23939698987056,3849.7965163134854,8248.296047939759,3347.103284465315,2.5
140,4009.2619673951594,23808.492130112114,409.1738327867411,5568.329926370054,2687.617146801561,35605.304695087456,926.4475888938017,1333.3039131184264,111415.85281801003,6492.6066896692355,10.0
141,31390.469914347857,2528.678415418439,4719.151973183577,491.84943076281644,2729.813124684734,35291.3579145425,945.7970529400785,1361.0178414255697,113741.16109801336,6619.4685219203475,10.0
142,45233.5587139155,2829.7723006934098,6308.7186939888425,566.847986529709,2977.0267821394737,15074.105713334153,93.20746167771783,4332.804109417293,11141.206976306712,3657.4968408247096,3.0
143,24960.989648949108,3609.889416405358,3650.386070415011,703.119913713599,2662.284407512883,34308.71278297115,920.8032244299135,1325.3361563088126,110737.05564249173,6448.0732516285,10.0
144,8687.804150853382,11776.89851194014,1099.9722077377749,2580.643217436295,2720.580657062892,33025.47846400776,945.1495946120458,1360.0702374941602,113662.51152134484,6612.693768823545,10.0
145,30724.542244287008,4154.85746399443,4586.7612366419935,823.3552133673469,2678.217475608879,34961.57702484643,972.3261857757448,1500.4348446534264,116916.54436607259,6614.773262600149,9.0
146,4267.611908092058,33110.32508128325,507.60148171370025,7529.225354246586,2572.919988736416,34508.151739796376,936.814379777517,1446.4197740722007,112647.17177810839,6373.8280865077095,9.0
147,237.4659350378096,98381.10692742237,9.911451407731361,21588.527438726076,2739.030507544484,32229.86568987431,916.9082081067772,1308.7362351906615,110272.84632639683,6516.133155816073,10.25
148,495.17095978230793,69178.05700821194,21.640192918386003,15845.812323573165,2511.00932849392,31210.795046715106,927.7284619511289,1431.8448430396904,111553.92584883865,6314.0185302347045,9.0
149,9282.301828332558,9055.687684703513,1319.0146482547293,2048.862218021331,2688.775707377809,33484.999929991456,934.9896804656041,1344.0266365908512,112441.10036858248,6540.059452904225,10.0
150,10921.848179515082,11169.503447617382,1500.7739128170965,2606.9451103165156,2694.747578249512,33754.923805736034,931.7644953760771,1340.9466332565553,112054.14147509907,6525.361131907629,10.0
151,39408.77189974536,3806.9746297624074,5588.027320575074,605.2501467465139,2568.827780916516,10712.497892347636,51.51066109038472,3753.0490992296955,6143.115463865528,2880.3397283171544,2.25
152,543.0829608025845,82909.63950062639,45.68445623593854,18095.95594593487,2336.801428038579,36489.07059128655,882.7013914147446,1474.546874739462,106119.09284664836,5882.521791926086,9.25
153,386.01914670339795,89207.13250449658,15.721796680843905,20092.783361862563,2367.702224202486,38328.11548773654,897.6121097357053,1499.4056909969302,107911.90817731344,5981.602407661619,9.25
154,796.4374723628042,38949.14521573008,54.609974372945736,9245.809754929303,2365.427560723071,34176.87990417635,858.2881930730994,1430.9147693936022,103191.45730441865,5811.708494927285,9.5
155,4412.711641442769,14232.623628043093,527.4948930800693,3265.639552207954,2397.8409008972812,36595.27322441736,889.6765079245819,1487.2124574580102,106958.21341606573,5927.990485216582,9.25
156,9919.835738841823,8521.205495923665,1328.4276245465592,1952.319401643295,2439.5656070838336,35827.853216881806,864.4884903422095,1533.138124608828,103932.2636996082,5879.083313627449,9.0
