day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shift,date
24,11206.772487249164,552.6218766686493,1550.5514268666923,20.680878105992864,423.5978897149659,7574.538876316259,4.642913214121091,282.9730610838554,233.17855175482657,1221.617473569322,23.0,2018-01-25
25,13196.173701679876,512.7218912070668,1789.9115560838181,11.96858568664948,306.0102897524153,5896.581725210477,4.576971811590226,278.95419368229767,229.67196991383793,1042.4946766275361,23.75,2018-01-26
26,5268.901572866097,168.33488413108404,741.4062805268303,33.06922201969373,318.6407418601991,5195.965393209579,4.350581125845122,265.156312000035,218.9334387238134,993.7520890977974,23.75,2018-01-27
27,67.16415364982342,2937.649939525187,6.8191557490841825,665.567153691904,298.08067023199374,5861.649823413567,85.19259763900705,633.1762186384593,4324.297406958527,486.2867618385407,16.0,2018-01-28
28,454.1414276367376,236.7671560372965,52.34483379988176,40.46055371799356,167.7303262477598,2900.647500519285,49.265719156995694,366.15719248144234,2571.3245685220204,289.1570766434466,16.0,2018-01-29
29,556.5549531991562,675.2146855671089,61.301706184643166,135.4194050794904,595.8991556082277,7257.8661960181435,10.855509910451303,636.4308735322584,552.147693282104,1077.6139979848037,19.5,2018-01-30
30,232.40559601474155,1182.0468939207012,16.600390052247477,248.42171125759828,526.4571592048604,6153.411211804443,16.64208829807489,659.3435882605268,827.4686397583911,873.504279198148,18.75,2018-01-31
31,41.69177776900485,2914.797111079965,5.236772860208219,637.5615154469433,372.3052787633853,6455.297625858417,56.20581598069113,1475.7016362535296,2842.2858542054933,723.4074442958629,17.25,2018-02-01
32,199.07755634154142,804.8083138572067,12.398819170074919,179.57381231536576,493.09659207384374,5486.439717958975,3.97040640337585,411.2679124073389,211.82585286836448,901.5219391408408,20.75,2018-02-02
33,7.186969956418509e-07,7661.137189976167,0.7648648675252566,1622.717218255711,300.6447983970366,6784.7742845696785,107.84258315731489,262.90885552756,5483.2565900428335,486.4544219006155,15.0,2018-02-03
34,13.96502218459409,4662.828800516266,1.469940930147787,1045.8406655494932,290.1233732407724,5771.554037461036,84.43941520516057,620.749704022741,4281.599496720268,484.3657392079285,15.25,2018-02-04
35,7.0090988302217685,4808.490050544114,1.1068768395688489,1058.6350450938255,276.00128126344805,3519.742511527241,104.030722319109,253.6159452519401,5289.207552688132,469.23914466705645,15.0,2018-02-05
36,7.408472675474348,5261.714342892018,1.2347774663227185,1191.6028143892102,263.8794711640638,3735.7752865020266,99.49499031414925,242.5583271172797,5072.982472018809,450.05641711679266,15.0,2018-02-06
37,736.8905470238174,364.06849542369304,107.82793600955505,78.68256199256642,231.96932456301667,2316.3982181853366,4.488686021205818,273.5735995135562,227.0778611298343,695.534954400798,0.75,2018-02-07
38,653.0675815285273,273.44809063529016,93.340076793427,60.63584173183148,184.0982409012134,2767.0384140261326,3.5305708853903446,215.17899988430392,180.07330360507908,551.561183275936,0.75,2018-02-08
39,653.3064708493224,469.0741911566251,97.59387525896643,113.37380236927856,299.9176127225968,5113.122927664832,4.53544982278554,276.4237298016795,229.50512695486702,1042.8213859527589,23.75,2018-02-09
40,71.45414608770693,2490.450929344942,3.9391554340597796,571.1749243427214,596.0006508226049,8003.479869538766,18.275764394525417,722.545440364591,906.8673025232607,960.373162617212,18.75,2018-02-10
41,1615.3295496339897,622.6077809241904,252.02998804685265,51.11097553516726,214.46202753388096,1254.8626412419865,4.185832275900331,312.39381619879265,211.8510718289568,336.4884606056719,1.25,2018-02-11
42,4585.068792812774,348.7572192211673,659.1272314112726,17.242779014337433,188.78954520987975,2924.601763267448,2.8397096931695005,173.0728154521637,144.98506192781852,658.7822831053828,23.75,2018-02-12
43,2752.0329982551602,541.9900799381763,440.2419422616922,48.83244191349867,350.16025648237957,3923.0323723060787,3.760347965873982,229.18330358683605,192.65206297858853,1007.946142542848,23.0,2018-02-13
44,1871.9394951502334,108.96344153103162,313.26991705033646,23.400521884535305,338.2067498984457,3202.140742159555,2.3106102390479997,255.38321950487506,117.6209471197722,705.7288650165063,21.5,2018-02-14
45,69.85374812208184,1211.1457806911783,11.789612463099747,290.14208530907746,176.1955889306051,3202.394632052916,66.50072087421599,162.12175183430904,3454.0635409841543,306.4316068351361,15.0,2018-02-15
46,6144.596405794601,391.4607235633262,844.5003722343722,14.053601660213552,178.01224073051,1948.4445542693363,3.4095088296243183,207.80057561113304,174.55635913921031,534.6629525866856,0.75,2018-02-16
47,37.90224172092586,2896.9470141277743,6.5638032152021735,715.3161016614204,358.30514505941346,5524.310082401791,51.59418307376774,1354.621778293776,2610.206028151488,664.3396612231327,16.75,2018-02-17
48,1905.0594996967154,724.2048828593024,271.1300430073491,173.32886828307048,288.27040357868736,6177.01815313371,84.24691006626122,619.3344962148527,4268.092412449207,482.8377995401264,15.25,2018-02-18
49,12215.221862778713,462.4097964110502,1652.4869689308173,8.023636063070507,234.88239715356295,3509.0512924196323,4.3103165133444,262.70244530204434,218.02883192399042,667.8216833501992,0.75,2018-02-19
50,6959.3016851386155,269.2401744298501,937.0398579629642,6.598490719109393,163.6642803984587,2547.7622428765612,2.4406314449870026,148.75006129556073,124.24177513031051,564.527373357556,23.75,2018-02-20
51,1019.3148512568858,646.6133239768783,119.85959760336284,152.6661653844735,338.69341970848495,5448.828253408599,51.577970686640334,1354.1960171186527,2610.2068405332398,664.3396360725782,17.0,2018-02-21
52,7962.756541480257,502.71621000415047,1192.3507120003494,12.233617567718882,478.15414604703574,6785.318953715786,32.6585423553925,1344.6310211167045,1664.2100123750945,860.4542838650377,18.0,2018-02-22
53,955.9303015287071,773.9616127454215,116.76623780426014,193.71437783734623,304.5078540207577,3690.266868062978,91.49420754153464,672.6124572790147,4632.772316339121,524.0929324630928,16.0,2018-02-23
54,2194.3830141862004,328.3113608415385,306.63743966169267,72.88698419274773,287.249612031371,4881.084418936911,103.1689181760204,251.51496292762974,5244.854114474288,465.3042010339643,14.75,2018-02-24
55,12935.174439183163,446.39907463546257,1709.9005071123324,4.496780073309008,229.14840200520237,1958.1953553835356,4.227441486073381,257.6514278517382,213.8371437300228,654.9789958177829,1.0,2018-02-25
56,2429.0566155456304,411.99015359681675,312.5580209732093,88.0627756065509,350.05699248038707,4774.899601456606,55.662555618621575,1461.438164088754,2814.9824633345515,716.4583848428343,16.25,2018-02-26
57,2077.9101152524963,573.9794077160258,296.3616256813871,38.53344447239991,535.20462356988,5833.774690002449,9.935032281424341,569.3537835717708,499.65928668812154,975.175791656901,19.5,2018-02-27
58,14791.066169598218,486.036533663477,1971.4110482859662,7.6461971028441384,233.10839999841895,3317.254970605812,4.539929698774774,276.6967364419175,229.50541795049597,702.9702553529071,0.75,2018-02-28
59,6055.432788699367,54.99859102742547,782.7683263024935,7.407688411935706,153.1854032989628,1510.8626793271824,2.8215620451440904,304.39658849450996,140.82861767126982,225.30091010982846,1.25,2018-03-01
60,3984.651594356634,66.26920250095947,555.3863475948918,10.093105272594169,209.5647408551184,3494.579506434194,32.32947679059796,1263.2152152203357,1669.8073144725372,424.4024441095913,17.0,2018-03-02
61,10324.384592944742,426.57062763029114,1386.7843055411531,8.922702142760176,442.61511840416017,7485.041589055564,3.3050836065690334,532.31282782237,163.85236646847036,987.4565647765594,21.75,2018-03-03
62,936.6877851600213,857.5772540258973,108.92136944501539,202.44767412508514,271.5913456855134,5845.209396038162,87.70878128253028,320.18991738404736,4459.6591992598815,397.20326765274496,15.0,2018-03-04
63,150.82467738270162,1725.3144326862173,20.64384674800339,412.4051054496822,275.72227099516175,4524.55532830608,92.90897621307437,339.17374204174985,4710.907605760549,419.5809551082234,15.0,2018-03-05
64,3742.742632845838,326.878362640454,496.90193318419745,13.519947439287286,126.88841950935276,1329.8491635160465,2.3630643540522085,254.93293200973162,119.72345360081562,191.53643018201072,1.25,2018-03-06
65,2047.6279639071495,150.70896851763504,295.9867863265776,33.22462797651989,181.61736435140213,2533.6081531916075,3.2246271217868756,287.37114268759103,160.0139282676245,491.07098749102704,0.75,2018-03-07
66,34.97443656960621,2584.359121194652,5.2305573450340725,612.9109273541377,228.42661755730163,3322.198170277525,62.483580675289524,683.0549200644994,3188.745438744922,359.45201480342416,15.25,2018-03-08
67,2907.116493569012,197.24684547898372,411.84541036617026,39.8620577512046,206.43856682646435,2511.8255579254014,3.7868961680756943,408.5392041036459,186.30050978918072,298.04788179672147,1.25,2018-03-09
68,1341.8575451193747,103.20974119808322,185.6029717493932,16.496101675447104,248.44526585860532,4212.490255805842,4.560430160593053,402.3543365594427,243.28006345130458,480.56051434331465,19.75,2018-03-10
69,29.091671185130195,3030.581190139967,3.6698678464975876,677.579879517569,488.09023510708334,7410.425766717441,15.305965517144536,918.7831006906246,775.4865791278611,818.8045844535602,21.0,2018-03-11
70,324.46266161909455,891.9413229623057,56.94106210638928,203.86939800830885,407.027031110937,6986.581354705302,4.105350517956943,365.8591398983974,201.6496880489254,1059.3734973560695,22.5,2018-03-12
71,1376.5414270096076,347.7290597543738,214.210976714149,64.11337046712464,506.3809943718378,6114.85669061983,4.8173220835430834,678.6140279944536,237.07048498611798,991.7666228690985,20.5,2018-03-13
72,3438.711451747426,155.2001154709311,504.47051029002756,30.05672343908392,243.0512544443029,5213.948082475891,109.50062096191803,196.08762894432567,5557.654231345281,412.69546255834524,13.5,2018-03-14
73,2648.4769864905966,294.36136080378475,396.8111315770239,53.11492434530951,506.53027886387605,6081.804136045704,16.574182377615973,994.9113506216088,839.9705656933054,886.8909561341171,18.75,2018-03-15
74,1877.3297605339017,328.38460020666133,273.6695079257255,61.01392062279658,273.19943995820194,3890.18966330043,92.66078272750218,338.2676320877272,4701.244226285065,418.7202727862202,15.0,2018-03-16
75,6756.6206513592015,444.20197291264424,920.186426319463,15.72396316032565,188.1857348284676,2081.752423050036,3.3768886436138335,300.9403545121426,166.153811235326,509.91284332665293,0.75,2018-03-17
76,5407.331229809059,136.43295603388393,778.4929737123274,29.55087994046738,272.2902470154325,5315.932146669613,3.8737558334640445,345.2199950774578,190.71323455338427,867.1395381693773,23.75,2018-03-18
77,159.32526160201587,1314.485556948538,20.433199796650108,293.5464236235696,256.64390461988864,4391.581753862953,86.80668892042912,316.896631645702,4401.67876394521,392.0392359236563,15.0,2018-03-19
78,2033.6248349136229,84.13067599135134,298.2727020197421,12.70170355603325,262.63065947847707,3135.370821386797,5.046874655390633,445.271978327754,262.86636875975773,519.2496799298084,19.25,2018-03-20
79,585.1186460498253,340.1046620366161,99.51790622879379,74.92792389353968,183.50529740874484,2837.878199219964,2.7501967266342358,245.09094314516955,136.60755037998925,621.1301589882979,23.75,2018-03-21
80,1490.7787937171086,874.2786401529406,195.61484889736883,189.72168964825553,382.67511691915274,6788.859635915643,28.669742478813788,1747.4998342131144,1459.9907251026932,754.0116605784123,17.75,2018-03-22
81,537.0371019825717,996.885819185871,61.768106330640606,231.2094491660166,258.0612944085801,3492.9996577402662,87.34604133935416,318.8656582218009,4440.332385329542,395.48194956775274,14.75,2018-03-23
82,1473.789170777557,627.728630542268,201.54463822477493,140.7028155015835,293.8262916614034,5935.9968884147365,95.64152538066595,349.14918328600845,4855.858193503174,432.49112715216773,14.75,2018-03-24
83,7540.305169842005,478.5185737707622,993.2160602488241,12.6119745461175,203.08041150792852,1031.9726356724261,3.7168505022182567,400.98255253523496,182.65484995797237,292.2159050975494,1.75,2018-03-25
84,363.05603901224026,1217.744601680591,45.992509506784586,282.68413641292705,267.4761457841491,4380.682430772303,90.8446529713723,331.6376942487524,4609.441921699637,410.54374796344786,14.75,2018-03-26
85,7.631315258980976,3144.541269800001,4.094547746507028,707.7823408661492,269.303307841718,2830.6640887166664,91.71811241163668,334.8263652325767,4652.927219377091,414.41684550444137,14.5,2018-03-27
86,1207.5850008126079,260.8355570037353,178.20184772840474,57.787657937113906,200.4421735549632,1848.7277676573697,3.75712880401682,405.3277611207864,184.57373891052737,295.2853757109433,1.75,2018-03-28
87,295.2747283605841,566.1186148932844,31.110449398321432,128.74240152050308,199.83886093774646,1294.1144807206083,3.6943707998339628,398.5568326857085,181.6957484960278,290.6810818719991,1.5,2018-03-29
88,108.36674645789317,1141.9721519646441,5.986635425130504,270.786716940779,202.764676976498,2071.331855950858,3.5030485223118966,312.1834199902907,172.10253434608578,528.1663002632523,0.5,2018-03-30
89,3.3303675715148603e-07,5504.460431795928,0.27432380587677524,1345.002382736107,289.04429306273045,4871.815988061664,44.52022646955502,1739.5464735197702,2253.4060002143447,572.7314509564192,16.25,2018-03-31
90,6.531269400339636e-07,4812.488550292595,0.6834414463041615,1163.0842896052552,263.92967922493386,4926.623188831639,68.16048041097686,747.330982391966,3463.036042800897,391.2078249823613,15.5,2018-04-01
91,59.631226961552386,2504.852726258067,7.654115005867229,592.8376934219345,230.51338296558387,2799.7029255347693,104.8435345961465,188.12651363158875,5321.668576776422,393.6888959301029,14.0,2018-04-02
92,1606.3185470267942,249.37817235746093,239.8708378334848,53.005481405680015,183.33165691371707,1970.447282093372,3.3969787828041405,366.47401311344515,165.7852607405991,267.3529959334362,1.25,2018-04-03
93,74.65154824869217,2681.7988585339112,6.0116252082811785,647.0089806054096,278.7764391116305,4211.446632352621,43.25879441790383,1706.9112622526497,2199.1920195568164,558.5573798452559,16.5,2018-04-04
94,1261.0357757182696,242.9595031562489,196.22047106756335,55.752987798302385,187.45690258538767,2826.2717012773983,3.3698026116291904,300.3087122176609,164.452622575406,507.71037780515,1.0,2018-04-05
95,669.4390374718946,569.8843907432387,82.67348996391779,116.52200932677478,442.1083977724165,6365.0147944699775,14.803313948898175,888.6101770301824,748.3117881972737,789.7245327311553,18.25,2018-04-06
96,25.204966701131287,4109.468505170584,3.333563091273409,982.3437240875691,260.26166787927485,4856.531904671589,39.19983947851738,1546.752310760657,1995.1672826074443,506.7386332502056,16.5,2018-04-07
97,152.6834694154203,2631.4903483944054,14.88471954783556,608.8123727391945,254.50126791348947,6795.889801682631,107.57176786674228,193.02190815898877,5460.343855388419,403.9478813184708,13.75,2018-04-08
98,6.076622590327574e-07,4879.746550848641,0.7880057730399711,1120.6264880655483,252.5984377892427,3408.634246679485,85.88127995109146,315.0366565194801,4367.999530935812,387.27702964209345,14.75,2018-04-09
99,122.71685859176806,1566.0489357348201,10.766113948906012,361.0853471315969,240.97580724394493,4830.24197033296,82.50165081524962,302.6392300749244,4204.079099918475,372.74343999651563,14.75,2018-04-10
100,205.2000822586922,1914.6093081662873,21.007525785297855,440.8919793904763,280.80936605346903,3986.3761744423023,42.73523215489629,1686.2522498953763,2175.4681276482916,552.5319265071847,17.0,2018-04-11
101,282.32152327756035,1935.034351244447,32.34452882315104,473.0618034518925,287.6814587773643,3281.895066417921,44.554584943648386,1758.040483308506,2267.99079197882,576.0310910826661,16.5,2018-04-12
102,57.485535977420405,2115.4345971049534,9.191013478406589,496.56480612121914,240.55360483696592,4417.718102971654,81.9565870467432,300.63978308653077,4179.9714249447625,370.6061590661695,14.75,2018-04-13
103,1384.8417779418032,244.65451878359693,201.1584453721433,54.261559235744656,184.22883921250875,1329.1260074783988,3.5052969569685355,378.15964636024233,171.11489407979775,275.9475566392208,1.5,2018-04-14
104,568.9934149066497,403.297529326211,81.6321449275206,90.31641509568368,197.3934692419228,1254.4211905636714,3.5062776900420642,378.26511714564623,171.11444618451344,275.9475123736968,1.25,2018-04-15
105,1757.617922955824,147.7080786374094,271.5084000933604,26.796919147899683,208.09143704041813,3513.3847348045783,70.84751398912562,259.88857550104024,3630.3571941417695,321.87594105279567,14.25,2018-04-16
106,270.62367134760206,1132.8010183585363,41.47276943506148,265.1106153992176,227.83763881977174,3888.999871997736,103.06940618015933,184.9430885302597,5229.218099305447,386.8495527255586,14.0,2018-04-17
107,3068.7320616457882,530.2366419978849,425.82781233305417,33.553764695428214,190.07987565407947,1386.8165441737683,3.518787635059313,379.61509666917624,171.49561946496198,276.5614688770296,1.5,2018-04-18
108,170.26490718951183,2598.481384449107,13.138601036853418,645.8441298720207,360.19261668271935,5551.345832504802,26.958576100839053,1643.2000530934408,1370.9668927624248,707.722115514708,17.75,2018-04-19
109,1.2230367668079416,3536.7228580899277,2.70579544885522,806.6730665834996,229.11889101908073,5117.359540321057,102.81982847506644,184.49525953205048,5217.660722776823,385.99465187175673,14.0,2018-04-20
110,0.695176062806947,4952.52834732941,0.4343215858940185,1132.4209244359631,261.62858246155605,4311.822764060538,85.20083846527164,312.5406182180659,4329.428569195139,383.857213895317,14.25,2018-04-21
111,4.441571846253198e-07,5725.179266850895,0.4045142235694056,1317.5112259082302,226.27280195685597,4814.870089890034,95.29830241634515,170.99897591930272,4853.639130112391,359.064793898391,14.0,2018-04-22
112,3.4382124135793105e-07,6486.923069101682,0.639515741417625,1474.4667991547358,238.9842086613048,4322.430468755642,107.61597478613803,193.1012499057984,5460.344635116674,403.9479494605693,13.75,2018-04-23
113,81.09287899203389,2363.987860744432,7.266083093340168,562.3587494341359,234.12925728188083,4466.138919784903,105.67213300854945,189.61330382060174,5362.115618042884,396.6811035626282,14.0,2018-04-24
114,1284.001213566723,266.23972773746056,189.6989033389503,62.24107887491319,180.68923890133357,1066.1677717713292,3.3372974013600207,360.0352931040592,162.54965600648194,262.1348598746044,1.5,2018-04-25
115,1395.873827193725,252.07483004053444,214.22574952160636,60.72673432700022,188.90892572642144,1629.2343887510124,3.395908936159542,302.63487383396716,165.40487891641047,510.6485288396771,1.0,2018-04-26
116,1825.041614489871,216.37919677063738,273.7482043147331,46.361231496522535,166.64331489863332,594.2393013950496,3.24408067196832,289.10485996106445,158.55215142778133,211.2151348106143,3.0,2018-04-27
117,184.26394146544303,1912.973512149282,20.44147765338691,456.3971234278991,271.6488099253743,5802.12199751764,114.12350770583109,204.7780689967119,5789.6981136749255,428.3130046601281,13.75,2018-04-28
118,361.6408885592622,1635.4977120289027,42.983494780171,389.1696307568307,193.0876370070534,6091.654130730528,151.63754448316487,204.17158189124572,7705.176285870284,427.03060695209876,12.75,2018-04-29
119,202.99301209110027,1479.8591613262101,23.650521346735502,356.76499534233193,230.4834553929775,4435.562961719668,102.80556802766986,184.46967522097944,5240.774643202432,387.7044803308998,14.0,2018-04-30
120,28.23506155702321,2767.801840576647,4.430772195585948,662.7816380953814,254.02720874152402,4065.1519413476008,85.62775622842209,312.5928929543059,4338.866647026481,386.44477941881496,15.25,2018-05-01
121,230.7133647882734,1317.1246642048313,19.583323403222714,318.62798658234806,491.5997766509543,5631.345208700216,4.591149940607194,646.7533391935665,225.90512797503737,945.0569434268037,21.0,2018-05-02
122,1733.2960920809749,277.6041747276682,238.41772968721978,63.567339476882005,168.49363610528164,1369.6446820765718,3.24877406893856,289.52304875430224,159.82316720305275,212.48575307804705,2.25,2018-05-03
123,1755.7614673717994,228.50150064617827,265.9091010773672,49.98727751581063,181.6590272349849,920.6680259247471,3.3414504676550996,360.4835251863145,164.04427771164953,262.4418104010584,1.5,2018-05-04
124,103.46165412223449,2136.4181237834728,9.869982091938168,509.1698403840009,263.199442784072,5677.295669570979,85.33421579848974,311.52129430914056,4334.034308338628,386.01448377218014,14.5,2018-05-05
125,149.0701272818395,1779.8137890527305,16.33313234581742,421.3450161235641,232.56065221036056,4271.953121625188,97.86405501340184,175.2495214650214,4995.514147096486,370.95253884472345,14.0,2018-05-06
126,243.2670969963683,1712.6704138864366,16.53865709983227,379.33915194596216,181.92529789955827,5523.420873826483,139.03633091558174,184.96614023220326,7052.104677454218,401.11482280296923,11.25,2018-05-07
127,44.42299090330567,2466.515638843113,4.91736329573843,588.4165739494538,220.53119828942047,3786.4835956338225,98.3785031377758,176.17075844498933,5012.900281880494,372.243525149692,14.0,2018-05-08
128,87.51738670208915,2149.445083938076,9.640455977481357,515.8397087615529,218.19063138280592,3037.3084519390313,74.23339353408872,270.99660517142706,3768.725734199196,335.6647681714265,14.5,2018-05-09
129,45.20907071078205,2865.3566482512742,4.577119026499451,672.5955555598697,211.99286659422253,3076.5866622665217,94.78450048002811,169.73481661545236,4821.656565561599,358.0424161889084,14.0,2018-05-10
130,3.6911275123677205e-07,4872.916601388455,1.2135279712542129,1108.296630365342,227.62292965933943,4139.144657246455,102.31547300070011,183.2208672466513,5198.348358468105,386.0144810450085,14.0,2018-05-11
131,1.3725379647536513e-07,7982.38489278962,0.17678037550587275,1847.8544829877994,247.13484704211416,5220.160187133018,104.33183006380352,186.83164689282734,5296.868103169879,393.33023525594433,14.0,2018-05-12
132,456.82641565206694,501.7051357901296,54.86157490108665,120.1477347289886,194.97503294245104,1108.8818635877358,3.5668858480982415,384.8040311659031,175.17237529283017,280.2448750097085,1.75,2018-05-13
133,295.44705153225254,986.4687616944681,35.07993095337349,230.22306692174774,230.84005059310837,4359.375503485764,104.03887458919277,186.3070473695467,5285.277265536602,392.46951825885566,13.75,2018-05-14
134,285.2855083122939,979.220991214418,33.427222700850905,217.57616732732322,225.01389000095557,3546.3418790216474,100.91216720834149,180.70788850716093,5128.8055344370405,380.8504104034657,13.75,2018-05-15
135,931.4747839418173,327.4504581765306,137.67054759832655,74.7941476293661,175.23200479940726,1089.8267521872044,3.3184769445432623,358.00506959785326,163.46836027222722,261.5209557880606,1.75,2018-05-16
136,373.05000204659666,927.6120593507388,42.563928820108075,211.1487033900517,174.7407238466592,4366.473397780054,147.03899465528582,199.0456876380958,7443.485358934269,402.8877228599351,11.0,2018-05-17
137,402.73017562238743,763.6040822163998,53.462837910230725,169.09381066351258,232.5809337941957,2917.2750611154433,103.79308485413381,185.86689705229588,5267.891662510483,391.17854021921096,14.0,2018-05-18
138,1409.9299986101112,280.4595763652125,221.1491852230427,67.93741414231032,195.93182993240725,2565.0728291548958,3.3491734911467383,298.4704552456837,164.42799111352247,504.6137971327749,0.5,2018-05-19
139,1478.8099232706502,348.4963899667988,249.41226650983023,85.5600930914722,262.9362798666513,3435.697852685412,3.714504089840014,331.02785384285664,182.65510122742256,830.4998715171781,23.75,2018-05-20
140,135.70447441516382,2832.8511384340786,11.75529877541818,698.3158684102536,257.06045244224885,3690.6196889414605,69.18115626880024,756.2711576266705,3511.1583715018132,395.7961821657667,15.5,2018-05-21
141,1160.064973284062,317.0086122706107,159.1079669058664,70.71462211167325,227.58044771011632,3926.6898007162035,101.79244758178353,182.28426313373947,5175.166475867286,384.2931096366544,13.75,2018-05-22
142,1105.8145961679625,386.60039991214506,182.08059041022096,94.31094079788348,225.302995457835,3528.1633587732513,3.343112731485449,297.9302977612862,164.23591902928433,746.7519830130104,23.75,2018-05-23
143,825.5438019798381,405.91604441881833,112.0344945167916,87.62101087608129,221.56075893815841,4196.747645377847,98.68859345181481,176.72606656793192,5012.90032633437,372.2435732182227,13.75,2018-05-24
144,114.13926729475426,1649.1736098946392,12.532609605350101,375.38950773780834,219.11038816302081,3796.5289261672865,99.28307775913551,177.79062503753468,5047.671749811263,374.82555241388417,14.0,2018-05-25
145,863.9946198418443,354.0653259795765,129.13737043120182,80.09788312011071,175.39797322149985,1142.559537746983,3.2999529439192603,356.006484304199,162.5089437557482,259.9861985100342,1.75,2018-05-26
