day_of_year,heating,cooling,heating_fans_pumps,cooling_fans_pumps,ceiling_fan,hot_water,pool_heater,hot_tub_heater,pool_pump,well_pump,time_of_shift,date
25,13196.176058677112,512.7219836757948,1789.9119251354514,11.968585263307945,306.010336193923,4965.542438473629,3.854291662895603,234.90883112969715,229.67143297233332,1042.4946771769817,23.75,2018-01-26
26,5356.2360050647185,171.1251038499296,753.6953658900743,33.61735146491143,323.9223611925819,4448.076473444838,3.7243729708244198,226.99067397348404,222.6592898173809,1010.662770552793,23.75,2018-01-27
27,68.63600895009634,3002.0308287603957,6.968895123898299,680.1535751393624,304.6133415360387,5044.305303390858,73.3133964649429,544.8865412525423,4422.678595786915,497.35015888499805,16.0,2018-01-28
28,454.141354639116,236.76716206590666,52.344887399993866,40.46055240593456,167.73033031870258,2442.6505917377963,41.48692158002773,308.3429069697072,2571.324677475934,289.1570874098903,16.0,2018-01-29
29,556.5550046913532,675.2149565388902,61.301704111173166,135.41940521564882,595.8991564540568,6111.887334080376,9.141482251136901,535.9417890339665,552.1476771160867,1077.6139645275402,19.5,2018-01-30
30,110.5547852714819,2179.01247007468,10.604815100806416,468.9953843551148,308.2449411370117,3290.8328827944797,41.181807045533304,1092.2899838659532,2493.8506995732155,627.6637075230043,16.25,2018-01-31
31,41.691811204000615,2914.797113899696,5.236718498716824,637.5615158832351,372.30531638722584,5436.040223807185,47.33121355829329,1242.6961156018535,2842.2859489830803,723.4075188658426,17.25,2018-02-01
32,6.364191882581581,4550.464708716514,2.363879110951115,949.2597945477055,271.4768463813995,4069.061528054055,86.37073212927514,210.56275127641143,5228.221403493167,463.82861503983503,15.0,2018-02-02
33,7.186969956418509e-07,7712.46320669482,0.7699054490898638,1633.5886325319696,302.6589790859089,5751.77177923465,91.42321404799482,222.88018472256212,5527.610567620996,490.389327239211,15.0,2018-02-03
34,14.049311692348478,4691.21721947655,1.4789049536425112,1052.207995533451,291.88973143700855,4889.846434428025,71.53978737775671,525.919140408247,4313.115266933312,487.9310293804978,15.25,2018-02-04
35,7.501920404676773,3942.995817612676,2.500685233710074,851.5959550235267,274.8816506573358,4387.73358296592,87.98435652903214,214.49659543575208,5322.473846206415,472.1903444638637,14.25,2018-02-05
36,7.408646105173147,5261.714351937402,1.2350213245385901,1191.6027892594172,263.87945983952,3145.9159863626865,83.78525992119708,204.2596348479995,5072.98251524735,450.05641585613057,15.0,2018-02-06
37,1160.7797586090767,281.386118222233,174.68767481935083,59.75112429885431,214.98494561766933,1179.7373407481691,3.771665833033111,281.4853221775296,227.2985468816566,361.02407350444764,2.0,2018-02-07
38,945.1753552015201,230.45515706553573,145.90610260154614,48.987992517455794,175.68950165357745,380.02315381233683,3.0922654820833793,230.78060866965504,190.22441322046288,302.1386304726077,2.0,2018-02-08
39,653.3057995489553,469.07357700920585,97.59382866533512,113.37371074855511,299.91760209992754,4305.787725328752,3.8193309107889335,232.7778694286198,229.50513051438003,1042.8214566455422,23.75,2018-02-09
40,6.522562270837859,4143.917544797227,1.6066490252468197,946.1253633117226,495.98101077937207,6622.026521066105,27.40748720855776,1128.4323961354523,1665.9064629015463,861.3314374563563,17.5,2018-02-10
41,7173.149928988135,557.8480597091657,1011.2087516956163,32.888780262109215,357.7018360290908,4788.76177749096,3.686648180804474,224.69146902796615,222.44358576068433,1010.7346382465852,23.25,2018-02-11
42,2241.521152534739,412.6957777034909,358.42970400766797,26.77473819276714,435.6920850489557,4246.825206613361,2.4755237161253447,273.6104605637979,154.0333718187929,924.2002985108603,21.5,2018-02-12
43,2752.033016890952,541.990084949645,440.2419465858824,48.832440138155214,350.1602603047627,3303.6062326473275,3.1666107004557427,192.9964690436574,192.65185385801612,1007.9461463017793,23.0,2018-02-13
44,1997.8895911574928,143.39658125182777,330.53363991146074,25.767583085033834,447.9050002133275,3875.830900381577,3.092113333434647,320.29104858395584,202.73258170646787,862.8139415141345,20.25,2018-02-14
45,74.49731823701339,1291.6632172478721,12.573412943195363,309.43085505051226,187.90914805654376,2876.0346995547675,59.72355270988633,145.5997271372468,3736.8198310262937,331.51695860004946,15.0,2018-02-15
46,6144.596112244035,391.4607180678337,844.5003646851883,14.053600799242599,178.01224034414903,1640.7953997428403,2.8711653487800692,174.98995829681033,174.55645893471606,534.6629425587469,0.75,2018-02-16
47,37.90124135894004,2896.9470175315673,6.56349449274151,715.3161026421169,358.3051455963438,4652.0506013442755,43.44773458081862,1140.7341306823853,2610.20636333055,664.3397010289017,16.75,2018-02-17
48,1905.0595022024613,724.2049092727626,271.1300033263575,173.3288790049561,288.27040212304496,5201.699644468547,70.94476615437102,521.5448577697867,4277.097667196248,483.85638651325604,15.25,2018-02-18
49,13022.449967114162,458.90921465158596,1695.8978014339473,4.805333271415999,211.81908691124795,894.5608282032828,3.6520535568636414,272.5584361735301,220.01612902510612,349.4572466259583,2.0,2018-02-19
50,9485.989872146465,366.9922939941764,1277.2481972828714,8.994186458005817,223.08531119354623,2924.4376052128373,2.801471144456774,170.74209524098464,170.1424614196013,773.0914438094474,23.75,2018-02-20
51,858.5692887724351,783.1402692196807,104.2808622750536,184.33780759218052,302.30617252977993,5575.233970034617,76.21659352563323,560.3002806083181,4596.754472614319,520.0183533494821,16.0,2018-02-21
52,3125.166674841334,248.3006483769437,481.42683108625096,48.22967057237073,297.30353987341715,4652.2784649816385,74.80914831690912,549.9535564079807,4506.710441654509,509.83190432737393,16.0,2018-02-22
53,955.9305621292674,773.961609074785,116.7661727906549,193.7143770148548,304.50785368923874,3107.5927463471626,77.04775383222436,566.4104878235629,4632.772092246838,524.0929397239873,16.0,2018-02-23
54,2289.326963946802,295.29391117484346,302.7789692314338,61.52337408385159,282.6058567820004,4104.174723638345,104.42543014815378,125.23747230876243,6290.905947256118,465.30423310984645,14.0,2018-02-24
55,15043.896620183234,473.5507915614054,1914.6832148365736,3.3129487727427933,224.47733006892753,1962.871552031149,3.81491007660529,284.71274981967395,229.50422609537844,364.5291858654756,1.75,2018-02-25
56,4206.403698674774,671.3073119686176,580.5487670992186,40.48442986271204,510.2873748582966,5614.588790871098,29.573009250367246,1217.592177331182,1794.8361220735987,927.99250376317,17.75,2018-02-26
57,2079.069490129039,574.2990169252153,296.5270038827363,38.55490219764275,535.5026402575243,4915.387873039433,8.371001634369348,479.72279041269553,500.2591715541997,976.3464796664962,19.5,2018-02-27
